class,parental_education_level,household_income,number_of_siblings,parental_involvement,home_study_environment,language_spoken_at_home,primary_caregiver,parental_employment_status,family_size,single_parent
3,3.2238099250955305,57387.135376269274,3.7731597497876566,6.7208633753610085,6.6708883737449245,3.2440344136857844,0.7266767242203025,0.993738288324387,8.457633170686949,0.7272931419439783
4,4.736205976855225,66186.41516546265,4.135767705561743,9.04134502880392,9.21998145763011,4.378349648826691,0.5132084566500378,0.4218539669894834,10.677576217510502,0.447237935778272
0,0.6774255192128897,29215.714731765664,0.8026396960775404,0.06750211755491642,0.09266778226916683,0.8375678660808568,0.23784225608833243,0.16684654559365786,3.2345853090321235,0.7396592944666763
0,0.9672073016056905,24569.17350331738,0.610028313475314,0.6250592418567256,1.4553300089093697,0.7412445570252967,0.9143850491088091,0.28632928023413784,2.132923805365455,0.994190156718625
0,0.014488680595083236,26576.722498755007,0.9808844607950016,0.3324309890468238,0.7948658999554785,0.9553757278069176,0.27769146735935,0.553296342513964,2.044484098097943,0.26249631376411164
0,0.7507587602823569,29727.47030421542,0.6511676780825323,0.27738179883460945,1.9270090315769093,0.559174798746506,0.7396712609496345,0.5720959182771466,2.873745831960609,0.634052457179731
2,2.5057936004529817,47439.03762915909,2.7160915047407177,4.674681020040197,5.1367699503838775,2.7477416516079947,0.24543568472387967,0.63005940669358,7.58714766449529,0.37987796510656335
4,4.9026929779224595,60673.83974129768,4.19520886640217,9.604528716021418,9.542724624776978,4.275283385242624,0.8701484180491779,0.8353533725725469,10.061397149197104,0.5483715636485033
1,1.576166674126867,31675.335509726745,1.7688619553590361,2.4022221357101374,3.722362464594066,1.6795778928953071,1.651239434425481,1.7112141516880277,5.698097170186127,1.8741472802966623
1,1.4466677244614154,38214.51102959748,1.0792661776831736,3.0628315688648193,3.7776926026510544,1.7061512025362862,1.642695020556732,1.260840226502507,4.767759265500016,1.347575869444655
1,1.6658506094929948,33347.95540973659,1.656530436188186,3.49731238807031,3.0369234993596144,1.8484153284195612,1.09736723674192,1.3950440606960004,4.236470857890904,1.0723883021412364
2,2.8335234421809976,47059.18110598275,2.0555729088487014,4.481943069810237,4.793485116862162,2.5364035108750835,0.4194689031692016,0.8398165838040135,7.1349954575962045,0.7989371852429591
4,4.282498550172852,66998.23733343829,4.115225821309597,9.848406591511544,9.121029979376878,4.649005147595177,0.5249085075495993,0.6333826706057111,11.90472112284882,0.5550248552032346
4,4.107527043784258,69937.00523388205,4.10786627431659,9.732995806663206,8.804140803234855,4.203048810104899,0.29403628841111007,0.1664180482447235,11.08502579807763,0.4494009471420669
2,2.4330181183193202,44698.72723636341,2.0524840648225564,4.502356423467685,4.4814299385664835,2.7367590901264514,0.8809746118334657,0.32553880408031854,7.373269511571943,0.18333304689592755
0,0.21451987281172857,27378.32360505923,0.32113891694589636,1.9792761347315877,0.6478396543333349,0.8384117226401352,0.8376699415112218,0.7910909124309013,3.63284257378204,0.09285273170458452
3,3.429541175395209,50487.52877286102,3.994352457902536,7.338342188230032,6.465539712477198,3.5937377461864166,0.49362091234253,0.1720941233233806,9.59868024449484,0.27873555962455365
0,0.9910481727989501,24625.910206930886,0.3482253684615363,0.5722000748408007,0.5388752611897234,0.1156744623741982,0.3400312026441149,0.6910506527207795,2.146237457027479,0.7189042633475521
1,1.574122093774022,31866.81544817131,1.7607759133385499,3.362074910611136,2.187215474471441,1.312857356311943,1.8015422720056444,1.563536536231573,5.48199082646185,1.4117709286401636
0,0.6936002228467437,28405.715517131768,0.13231701585710054,1.332496540806583,0.8529254414478094,0.47551465101129,0.19689144754123877,0.14747490640114513,3.8988991317457495,0.5702275873856214
2,2.6779284224614184,48399.08332016071,2.4544910802654547,5.212387249468658,4.470567813206447,2.677162391402834,0.07151631509363277,0.6888789240309364,7.401304467961155,0.08204555366298083
1,1.8207008362860635,32363.644207056954,1.185115835564892,3.4233922221569495,2.896733104788952,1.3203271078652254,1.0457104860719477,1.1423489706551697,5.6728857874209355,1.12324304352942
3,3.9441285990153796,53182.851531164684,3.192097170093204,6.53663138075048,7.584396468352587,3.840291051339114,0.03868326089800023,0.3984355791096812,8.97109940202224,0.011305830893589386
1,1.6588180982080534,37024.77784460352,1.0996900365740379,3.957970971179069,2.8966247064863544,1.3717897913654036,1.4888886564701784,1.3085599245245203,4.638138652745743,1.6732844505490652
0,0.4760946447532082,27382.65923412267,0.4320441530279321,1.7157915145503162,1.9092237414194309,0.042836347946960784,0.2553136360993602,0.6900099526869575,3.352478446181748,0.26445452248842005
4,4.317830946417912,66576.31602114374,4.0755349207486695,9.491482705258642,8.295673789056043,4.793994416669835,0.6903751213619475,0.7823623566066523,10.98439995623883,0.9669265858331619
4,4.3602743001238675,69966.94637526161,4.909811356355661,8.052609987206498,9.70052998167575,4.644223169511041,0.6538915740405054,0.16831658195591348,11.79057771262881,0.3084558103271955
4,4.334480608124057,68686.83211985113,4.447900321571955,9.180770746501247,8.496516228145975,4.801956494730698,0.5420200071440249,0.8119967425989417,11.948763937187719,0.3636180388660112
1,1.32446549127389,34170.58880752522,1.8385661414378813,3.412967976284761,3.8678669017099483,1.3488898132668936,1.352843281427963,1.0072140559945577,5.639604135018001,1.4694898314477096
4,4.694625004382094,63269.76721541883,4.979464449705512,9.708199654215766,8.454295852897308,4.017630192152646,0.8504562449857302,0.530058547342533,11.985359234970888,0.3191407487921929
2,2.5877090299518644,45968.4974799608,2.6777791788202396,5.892314243577885,5.493923571929611,2.073752923657828,0.7097027533000535,0.5167888898746739,6.696741196788606,0.8174432218771623
3,3.201995044917726,58176.36335833504,3.901510757134173,7.831706199883505,6.124235801719941,3.111800780700827,0.27152612403165854,0.6238214307518197,9.791510757508966,0.8762068099979826
4,4.969626019166196,64753.434737365526,4.135367520503002,8.812089864965376,9.259626874320356,4.805147578155702,0.50168866231351,0.23970053033467498,10.659867257594758,0.011036079208309513
2,2.4277255153543194,47376.926068316396,2.829993645862436,5.793002375947905,4.437348435831882,2.3014347543601574,0.15627120882426326,0.009856829930201427,6.236076150611908,0.6546616285613827
2,2.5660864010680786,40191.60039506042,2.271217333209976,4.001497618429743,5.340345083296472,2.9978985094224626,0.3287762911019072,0.4547629161413994,7.242747390622897,0.6860882798989821
1,1.7026009667897628,39258.40108298104,1.472598038842161,2.702950423015573,3.271658675249694,1.7583883964968852,1.9971401828635336,1.0714062112582545,4.909977268623993,1.9614248765980813
1,1.6136773766768955,37738.34727515453,1.6465826490943323,2.227762138460787,3.8473917593203244,1.6011549530902318,1.223844220267196,1.8921938868068682,5.8433984668612355,1.3703991972679868
3,3.311051769095601,53941.90086764133,3.9035435925352138,7.766135400100405,7.253352861240897,3.9836194119964246,0.6983023557181385,0.1736663256891734,8.98438777515603,0.19527996834769212
3,3.7977065734873765,53840.12325519292,3.910993800929742,7.855963810867171,6.816497623299815,3.316309188316518,0.23841864577702832,0.4252329674986606,9.855265158628606,0.5205810695421839
0,0.11015363957962687,21028.868077485055,0.092102377141845,0.5120168363004474,0.3871356096984062,0.16561556912117115,0.9381345390058115,0.4340003902403837,2.157267734390205,0.44755568457839
3,3.5689958347036717,58161.53723882529,3.3645554888210585,6.734620896250926,7.314902017088279,3.737272969651315,0.31013284499036753,0.5528646478382048,9.66102367149267,0.7917314656040576
1,1.2733172230141006,37686.29509257185,1.7931752066842166,3.967755238834185,2.2327332078456648,1.2780833787896415,1.3466890746467093,1.7825323487703972,5.518228536928765,1.9039754412355405
2,2.6157623676730184,46302.497075356165,2.7031568892322255,5.132126927458793,5.657033653843536,2.9610369280667572,0.5938597730661872,0.47214815050877956,7.4399565469570845,0.08670802763642993
0,0.21799348108436978,21014.564721440343,0.026352445020828008,0.9941116868432791,0.4946690938777274,0.9880693122501709,0.5881117711149347,0.02575326722047311,2.7102717101375795,0.8465794786489087
3,3.772199655209338,52623.41365637071,3.4498894050569495,7.000870850033154,7.048317796497459,3.9264043950253535,0.5790763897971798,0.7711104111750895,9.567519271995149,0.9089708782214917
2,2.2275363312658327,44589.144732646186,2.829253095123618,5.392376358545565,5.1918946086587905,2.9447617629095446,0.5732546684062407,0.0821733146208915,6.9665931584895535,0.9241358782643574
1,1.8903921349668327,32659.71943764226,1.7376844373337728,3.9090860695440277,2.7249799807949735,1.61565481741636,1.3121868937202086,1.6415532922588643,5.430407021769536,1.7643098588512047
4,4.861554904670231,64339.739231529034,4.4118497923323226,8.733244859504746,9.327747555144493,4.69211864956863,0.43441022333854173,0.8034295086518954,11.10445429357034,0.742082560904078
0,0.36239345201381123,22259.575406376523,0.7351611223467555,0.3453158922980859,0.50043391778426,0.0942461577726944,0.593433443140977,0.2826901724810438,2.314879409066822,0.014896775002422924
2,2.385820288874026,43496.00503806017,2.5512107091366065,4.370025784305981,4.069249147553191,2.7630501597286887,0.6712701236671158,0.4491064816840312,6.129117180346604,0.9201916224898284
1,1.7015034576874903,36522.968835966276,1.9126289980682865,2.0407180761698136,3.9185354722698724,1.2020633630768944,1.2531290135235948,1.0143358421858166,4.732373302406808,1.3515052138087766
1,1.090373537972484,38923.610807796955,1.5871271744005437,3.1108209922385885,2.6400916626863,1.840326059704383,1.7014750617029408,1.8038751995898854,5.865577645891697,1.0411218966173923
0,0.08091941217567933,23850.306812328254,0.4007341787943681,1.8582344377409015,1.4269244693209333,0.9615318206110014,0.9232762501126367,0.7032610899208193,3.059470041643106,0.4129793101065179
0,0.13632419683394315,26919.082311607577,0.8629206245682344,1.4261537907578958,1.0150672138407615,0.21237762916547331,0.7579277033437887,0.23138739438784306,3.604384135233742,0.7328526332705494
3,3.5624753354498524,51347.930863825204,3.049868842306641,7.985929053144941,7.337997354226008,3.0780311176056214,0.08423280282272172,0.39022619786578927,9.151906141297662,0.4419552016250963
3,3.149002304831093,55408.17977855761,3.900510643637477,7.819054814850912,6.221873045031355,3.48389013926789,0.46912622009002103,0.6953165018011114,9.915810572546874,0.7580110894721658
0,0.2776172817729814,29217.042255545137,0.6963468144977853,0.9837153467808484,1.0376957502321982,0.7915493719483091,0.43526383553907444,0.3581631218512067,2.738911124309202,0.5094094269112358
0,0.6469114075402079,20279.358044573833,0.9406058604240779,0.9730987611823962,0.7844391070244408,0.7706401699435229,0.33650331201826356,0.1624147755576998,2.114100910755946,0.29942714812695204
2,2.0156237778367156,42675.573617268084,2.2505048691269582,5.256714459657136,4.903699133667415,2.696818505656584,0.4913201399030033,0.5185055288779082,7.561336766611169,0.20291234415353265
3,3.1802366079534696,51324.93533680144,3.6949213646398613,6.221871194804622,7.932416665888473,3.820695990234741,0.43963377339987875,0.7235675702864398,9.410913016662183,0.4211032953536923
1,1.9299306628757038,35331.21479496415,1.8094632669059947,3.2153684809025393,2.2725778096737845,1.1749883525951526,1.0061704771673603,1.320809507002946,5.055068764476692,1.0358034517139352
3,3.663577623408713,56796.42464071325,3.7021025797858766,6.928148039623636,7.509400352822796,3.651937757885946,0.2365552780920699,0.12177227164445781,8.65278248638063,0.4225439049984073
3,3.3055511142232135,50577.79192063109,3.2103337022892653,7.285480853345223,6.6606855883465625,3.6056793158976497,0.2137821452823473,0.8295441618119768,8.376530295378878,0.06862009676462433
0,0.04530342406116861,20702.844206405513,0.2755895680728436,1.1304199365703849,0.5807159752475246,0.15343172375969316,0.34925954124279956,0.2528018664471231,2.9645520883526286,0.8770047077407988
0,0.586048808412427,28696.291927489052,0.5667423484526737,0.6207917205690372,0.5415547917985306,0.41442707063854767,0.17445674172430503,0.5128149541066065,3.3324028185809738,0.5754810318475125
3,3.2228663098924404,54562.33148567508,3.4467506026907695,7.215523966036813,6.697563106445782,3.8525297193095476,0.06780144371151198,0.691343149489243,9.157772858740385,0.6460429629302596
4,4.960175438718333,64629.51599638648,4.735117188416528,8.73202870573936,8.714234119187212,4.97180180404816,0.1966128550350128,0.31707520039422077,10.874981020743217,0.28886399044361033
4,4.686960954986844,69445.80394958117,4.37867669146632,8.389242281295635,8.541494010363943,4.665430177577352,0.854186786419465,0.6486365373724183,11.07938888865839,0.22582107649954564
3,3.974123886346106,53202.09610264932,3.8594805218597226,7.350141695516063,7.334986295546952,3.921941041986244,0.7970393408645291,0.4597095064415283,8.215909860629196,0.7079052491734066
4,4.8488988974115665,68970.2364703279,4.431920405036751,8.61269418603716,8.095443967400499,4.1320492305834176,0.4420961974257448,0.5704366551238461,11.391680207719842,0.6715654830218243
3,3.4830274151905405,59742.54744576263,3.0400412807147923,7.7780495597320725,6.664587611611768,3.975060525642947,0.8778150339787635,0.5905761036169427,9.468512087591867,0.12267845635396502
0,0.6695631476541436,22416.941976504302,0.017364075884945707,0.3986649194284273,0.5604112136721386,0.03350649918071347,0.2326656181207839,0.8241506868968862,2.022905208194181,0.23864138310167082
0,0.8121071955393001,25140.38849212543,0.6467425860845477,1.200288076865028,1.5028360410997401,0.5272592734711015,0.5842091411992317,0.6563262734353364,2.541039111721738,0.9465757864702101
0,0.5781784816626232,25343.561529002585,0.5405531182818258,1.1430975496985065,0.29299708803910596,0.2910083294708191,0.14292487554641098,0.2643066921844105,2.184233720346546,0.3041774255315478
1,1.0614875009682192,38661.68111792064,1.5427446433562886,2.395483601602303,3.8813742841944654,1.8139091067848092,1.8334006895493897,1.0596043411384461,5.996464263748994,1.0258315103193816
0,0.4704463138736311,23039.081363818215,0.7900090160284455,0.8797736777290797,0.3410372240903099,0.2175436320975107,0.13058155749185252,0.001985544075132739,3.186685667510327,0.0637820508260818
0,0.1305733307866399,27980.42443353415,0.3757202346397196,1.3510775430855886,0.7400547281271024,0.011530036733138793,0.03186015897844319,0.9044173847669955,2.931476188453125,0.7754947969499334
3,3.7148467752101704,59710.07391278012,3.9954469975949847,6.637054408979949,6.399400386878245,3.414609459236193,0.2734442300681953,0.9421100518022063,8.926002037962114,0.7571556845655051
4,4.680628915637602,68403.366527443,4.945530100609853,8.227661314814931,8.573395886944182,4.0641079976664445,0.9009350893470234,0.09411148766466793,11.929547838457541,0.3818272694338647
4,4.992908192052114,69091.40283456717,4.012961767157825,9.230481429915761,9.52204940133625,4.290092569187749,0.12945708192644323,0.487053618282248,11.319711276299097,0.15320077644443952
0,0.6288098017941077,27083.544391429696,0.8957427681987562,0.4482438045210322,0.95280943747672,0.6437476916666982,0.3306702686955396,0.15159520346053446,2.3373191164941796,0.49810521691824705
0,0.8001379423839416,29039.557602771736,0.6805496503701072,1.3629499593391754,0.3251514346205,0.294703176616566,0.31641499301219267,0.9487490867040846,2.8963176559917345,0.3318886552204653
0,0.26828785088883256,21648.506353523273,0.5020903368160349,1.6789341931683348,0.09326975728914744,0.24579322732123265,0.801646274096891,0.24683251682252372,3.5483936818917985,0.37396834789717603
3,3.34002413529598,57123.61415041626,3.5827474740940426,6.246710742899591,6.45983244034055,3.1554956630703397,0.42152539978002457,0.5016470955969989,8.846700133717587,0.2609853540879632
3,3.9170242523778374,57318.77354971476,3.8418573632643214,6.875218204442602,7.891205557052042,3.1351722740845185,0.6115670496146833,0.16562019173291676,8.619066851773717,0.0628579127094584
3,3.755192259625745,54391.80946499421,3.9510373920730237,6.889844538697606,7.6906334963760665,3.5258573731814193,0.40438300583287545,0.3327610845030623,9.982432153160511,0.7911592768422003
4,4.655269174797637,60797.38467357912,4.560333624736442,9.265071837308588,8.880347431848017,4.681507022943471,0.551457015136869,0.2668063609271809,11.871274269224457,0.6182208248298526
1,1.2540276925830403,36224.43746260827,1.18129144718859,2.6688158575951357,2.9639904438919658,1.4527332057356355,1.0624407240174318,1.4754260429721855,5.883120738647917,1.834635123769588
4,4.698577928725165,60518.808065704805,4.639753983822265,8.83713831117756,9.79873227875799,4.12360309904785,0.3740294381401349,0.41978196202214846,10.263345059345475,0.5032019773835925
3,3.886763645041951,53824.0249615655,3.0762189683885808,6.023982488056511,7.18269076475147,3.647756299521526,0.8551058377399537,0.3307977946003753,8.468510513618323,0.9849866391051034
2,2.2307976548946566,43936.702289757515,2.6351387368348678,4.244851822366519,5.761534130297527,2.557121898321638,0.6910675631822417,0.10587761764841208,6.884133916331682,0.9625249094046052
1,1.7061239479158232,39989.225084633326,1.8086118025268734,3.139724199110008,2.9836782087046814,1.3812754552654471,1.98182904414662,1.4844870220069482,5.664258516465116,1.2717834870965423
0,0.3936939533975087,22998.020337291106,0.35333143648588694,0.43179160059005617,0.4001952382376519,0.33004687712601355,0.7879195373761432,0.8502080180915523,3.473655080455246,0.3869769235345911
4,4.11876741294062,68204.53937923688,4.071184424255174,8.28915377959275,9.45185395988447,4.183152891150142,0.45150971489177405,0.730223336585566,11.699334790304858,0.7527094129707596
1,1.763460676533682,30531.716852183537,1.6922261284129063,2.648825535928326,3.0527866391580254,1.1462994588314568,1.676280457699543,1.7205748841626693,5.841526582314742,1.7766034619777757
2,2.1671367891843363,45297.65985385841,2.339328750168579,4.327071389866247,5.336879159936937,2.3387716944686994,0.7759136756882891,0.3660917367453087,7.56153368610104,0.9106991362402236
1,1.2528962734903715,35366.91678556012,1.2490966518805515,2.119244872956206,2.3144618333989895,1.0416311241034553,1.2696836599213412,1.7084190806820514,4.523540020289957,1.6526338336022535
4,4.782942040878693,66287.49853194463,4.689181758943242,8.56771649828835,9.29520360383789,4.4366274128013075,0.06001789061558427,0.4655314813999186,10.570891364774338,0.475120976913207
3,3.7421327856246376,58100.05203389938,3.969586468908795,6.3287168827311024,6.764514294810241,3.601573929284936,0.4058472679985483,0.15027609083816929,8.704975363246197,0.37765154965465264
0,0.254183066044395,27619.23381723148,0.7453223774257375,1.5987914846696727,0.6639955056223918,0.9416542752928907,0.14467316210251524,0.419049749978051,2.606150733667235,0.4191785513970223
3,3.9409646143463672,57610.08128332374,3.4913500405593756,6.125313933861326,7.342951082145204,3.625828143277737,0.2772411197625019,0.13273863103159744,8.498197899406225,0.8504051510573424
3,3.2152852250771913,54322.93934324287,3.600510722424148,7.494886473533384,7.184478226521913,3.6240760468558997,0.9468454954741332,0.11448281890653589,9.504972119751484,0.9800088436073946
4,4.993622214964033,67274.71482466527,4.142278908685789,8.765592694966404,9.29821485787341,4.374414805603606,0.8470825932225186,0.023059308457610728,10.067982101800762,0.05190918491996499
3,3.7378998719514396,54913.157177491215,3.813213285682808,7.3506426186987905,7.930666128462983,3.133317156281051,0.5924638345676603,0.28285430096941655,9.45678747619013,0.5802446630404406
3,3.392507690551403,50669.51178345002,3.604295010611419,6.105378872666778,7.402392939138836,3.4469376532558424,0.40125670653237233,0.33087478424194483,9.647127543029935,0.5200539720610085
4,4.130349206662484,68901.81782611727,4.965830397998017,9.841407989579142,9.281797924545781,4.598676319067514,0.2643303602078515,0.6994437129384926,10.132088086689636,0.3761422748480503
4,4.320509955159614,68901.6330613876,4.979483368289948,9.53475139450322,9.22710608368281,4.724033596655804,0.5714582797186667,0.5380047848847836,10.123694214401992,0.8515764430261742
2,2.1937385114650487,43228.78764655139,2.354586692440403,4.2802861437484525,4.797428498707479,2.826086773895431,0.5331602496728925,0.858449712053312,6.570927605786602,0.5757430168949209
3,3.621839586494019,59139.026192809404,3.988545935512671,6.4375687420547205,7.6783833822843635,3.2559280920681215,0.780780808381533,0.1764706267056565,8.41661363120333,0.31311606223352795
1,1.3568551531379567,37579.84038505082,1.9568335281025901,3.287992465278972,2.7618772050114213,1.2412200752278875,1.9280201887640573,1.2659566458598142,5.162267347380387,1.4441040383371002
0,0.295007261243857,24008.01230862023,0.6398319638051361,1.8431252085887007,1.4004872686511236,0.5652998631045181,0.32893730133001897,0.9410761111434157,3.3509030870032674,0.35680355738388825
0,0.7571331917183721,23315.055984252536,0.33346442845915625,0.891664782012467,0.5862872894293343,0.5660151831344293,0.20629711075679413,0.44404524777981436,3.2682839922086497,0.4300856077161117
4,4.230599434850183,69751.42699386101,4.753340220747769,8.971265590043611,8.295512883532574,4.2179477967027745,0.4027996159457051,0.7890509430486558,10.714694740524445,0.07126579034395464
4,4.586889317425505,67126.26963111311,4.271237231356136,8.475600522778059,8.259526614595993,4.587475310351273,0.4375413024132041,0.49216764864948914,10.996795669227271,0.1119158162169217
2,2.1945960928235455,43788.099547712,2.6298438966745805,4.766021751242264,5.269117713381597,2.3458788499743948,0.03987028948436244,0.47108565702574756,7.279981659008238,0.6236916833036098
3,3.7147986077330954,56419.83887980805,3.024581613799564,6.572035405660611,6.655909860959181,3.639314918878633,0.8616965321995227,0.14811628802964238,8.23885253761274,0.6840683773964384
4,4.625121483752597,65715.26199037369,4.6285827965441735,8.701142299275626,8.550098577184787,4.291044713672202,0.9955923386674953,0.8511996109485862,10.459023828907789,0.6366204152669644
4,4.798153515177031,65245.40022703961,4.951608284733561,8.041195249510695,9.184118658712935,4.592291792071577,0.9232086927115225,0.07835528054763463,11.780992307972365,0.7630753973972058
0,0.06849707476267897,26447.018988118438,0.23514304270621966,0.0821214893444755,0.05133950893100381,0.768310041236923,0.8606649794869103,0.3102610946530415,2.6846527530982285,0.9435340214777406
3,3.2101054495050216,55376.263221803616,3.7781794867157776,7.361373067817806,6.492451303969349,3.9801587757019377,0.9926003034595411,0.6734680717201794,9.60231276383941,0.8606183068926552
2,2.1544603605534656,46547.90353686381,2.2934235499156017,5.363590377845258,4.681094570634175,2.9110680564717573,0.9078084319748863,0.5072575508080298,6.5019795046742885,0.41850957937124345
4,4.190561240285737,69075.68562223639,4.707849748728641,8.66046120067167,9.416747181214395,4.503538747327452,0.6883676207433173,0.8813783269715362,10.083280703072043,0.21754313692127536
4,4.103014079138051,69932.64968145272,4.699972369873525,9.770924793507675,9.090002494327502,4.488349083317618,0.16675664877216767,0.039297952787915924,11.00080118494682,0.3118522116012513
4,4.5620819014360725,67092.86873348014,4.184737741690478,8.532224232399846,9.711977234252899,4.437700005935749,0.15635012333686782,0.6494075194997302,11.784964087124973,0.5877414879452921
0,0.5934314070505545,29278.208017504327,0.5971279104210199,0.7915695639477873,0.6690127259970138,0.027750597988638437,0.04877974656335271,0.47746547062712485,3.6385690982842753,0.8562083344575669
4,4.84348975559401,68584.10253882954,4.859168953113153,9.462751248566311,8.592881984550832,4.165954497486261,0.4118308671876164,0.15431182346765093,10.50587833784898,0.7017241235075471
4,4.417738176443763,62950.37397981279,4.382533069439561,9.487136235581401,8.066394817130021,4.059189088304056,0.8088240770900036,0.7432519071125935,11.819871548848694,0.5430131047690676
0,0.5323847130744477,29329.079830430353,0.7102769513489126,1.7223315254103675,1.9034346012767063,0.6963550847753208,0.4902959447989105,0.41130685540602396,2.9594317898326064,0.6018783595600344
4,4.991304059411111,60708.090000526216,4.674430035234547,8.058118083811925,9.002984292790137,4.413234650218166,0.3663217057115824,0.5315819042366835,10.09799800757734,0.5282612137283044
3,3.5318450833591792,53299.21821043545,3.2575140018006037,6.367517362282317,7.00504782938763,3.0637698780654095,0.10923586419874975,0.9672660663631083,8.055849239535503,0.9716275113296299
3,3.573576087752016,56399.449351048,3.9186435597857034,7.281143541340121,7.846872290691197,3.69057507765387,0.05175330909058817,0.4862300810251886,8.97022746800665,0.8160914522555603
0,0.995917414877384,25269.15445895142,0.563512084116273,0.6763995384728074,0.5798364718571596,0.6444358628279439,0.3991791434236073,0.8233728655586428,3.0926457114276324,0.7812772154011487
3,3.9941293814497727,55424.12392829363,3.355292656805524,6.087123341861736,6.6642122600914915,3.719962830690497,0.09992538018373243,0.7695775233412443,8.15982584116518,0.517328986863732
2,2.424030445597287,47948.88329801248,2.1643583757024367,5.172933347813377,5.312695388790286,2.599834117761569,0.10354817273798278,0.662754591513799,7.844481307450358,0.3318094575695413
4,4.634946829602964,61947.03682286192,4.473458352419769,8.786146396929624,9.570351909798788,4.161539559947284,0.39534842497064626,0.8968121433503337,11.436433656981645,0.019514094337760524
2,2.4808025078372533,49820.755099674585,2.7301134379017,4.728189717088034,5.398621450864982,2.061392297742169,0.5028434565027161,0.2516016469371809,7.602564716973483,0.043430024359719877
3,3.7207154516572003,54374.582272971704,3.6236402697709877,6.528728569371651,7.5774365650445565,3.817140970227037,0.18668288697451507,0.8207712314676632,9.168046502432704,0.030237925162444834
0,0.9383865211333915,29498.432648055954,0.7270525595527633,0.011995786233925276,1.1502160785811943,0.21580899896586603,0.6846356862604369,0.37778748839734255,3.327088152309029,0.9804767667777253
0,0.30965930837327327,23831.158644968327,0.7917607523003841,0.36472003394125374,1.7256469654232072,0.5425292404741829,0.41869200068281087,0.8124908900812213,2.7757204596542406,0.11448233846789047
