class,heart_rate,steps,calories_burned,active_minutes,sleep_hours,distance_km,floors_climbed,sedentary_minutes,light_activity_minutes,moderate_activity_minutes
4,104.52439516132694,15805.644768908965,2898.7302035103203,126.16811477787383,8.739469233238728,9.94906712524488,40.89009734896009,741.346576671016,320.53502002932714,196.86238133582657
2,81.40857020379799,9747.26797462174,2135.5507870794454,86.47247221497946,6.645534356410522,6.632113514228648,25.11525640809493,520.6202715901779,236.02080345461715,114.87701205990436
4,101.76386986506223,16244.219538288597,2786.6654816727496,117.69222151957537,8.15577326058017,9.864134570133235,49.18521530443121,787.6560490788718,325.5768097117396,199.86549345770973
0,64.98367772739479,4435.3093642704125,1619.350987650647,39.18248046573362,4.547045345615578,2.592781445239418,9.041136604795051,315.8286256059098,147.17826085784884,53.565577354287115
1,74.18925449504547,6969.435821994508,2075.859307396815,56.06571781698566,5.087446501799885,4.190829603240217,11.565292134157412,445.5660821553092,152.09401969193877,80.44849913312717
3,99.148459010681,11384.2872390986,2697.9765046268894,108.65109756838623,7.377363176796651,8.773190883004796,33.666377000964566,660.5699240459876,275.15341613160143,166.70056703446295
0,63.623938991166334,3014.802517983495,1513.4733896986847,32.3728753148316,4.413516530289959,1.8218851047002198,6.191214000466962,369.18639081608444,129.21123944158592,57.34860525097868
3,95.80588350278043,13784.25092097815,2628.3023770486175,108.6749884600294,7.039811439445754,8.208608839642958,31.59394884771402,638.3069369726506,296.0098493037137,161.89098882340164
1,76.3226428791953,5673.846835531556,1911.517219920703,63.677329036706865,5.273988099469972,4.2600373612376545,19.68022172045739,486.90990687247285,152.45792618107137,104.33046124796208
1,70.13094456588334,6116.50107151254,1917.737455868844,60.63144305373463,5.95564946726649,3.8347658836009466,19.147493287276603,456.83191510779255,178.6749792467608,105.7695917309635
0,66.63537372016711,3296.230648832588,1726.2794920041067,30.65318121568992,4.9536326078296895,1.288624087374963,1.6695017903446918,343.95077804475517,142.68149642639784,79.747827069925
1,71.78035966869751,6318.214969083357,2075.5279296436224,59.51192383644017,5.352327054252539,3.187118813824671,11.211554612609854,406.72406340520365,162.09638640596182,88.82119130119997
4,109.61070317469455,15838.818747483576,2985.2785783507643,118.15496210005465,8.043100108948323,9.033343101199266,40.854084828082655,746.4689468445165,343.8146174261969,191.30730025781776
1,71.48662727753113,7829.227513234123,1973.1367758114961,53.22437623950245,5.1790949393281815,4.747068528490429,19.09443664036631,482.073584081573,150.9521704637146,83.46199574842484
3,94.14624123727023,11722.078135497515,2507.136347790151,103.12819207001314,7.39221779343354,7.472949824477389,31.936238097954607,661.4541018221315,286.6227314566865,152.2042787407055
3,90.85349668078644,11364.504128902754,2636.2647257576336,109.42301814736572,7.94777969796923,7.423013498563536,34.16284928544355,683.2162453729118,296.65566105843266,165.4391507993777
3,99.96874251845948,11592.411469579813,2475.3004149786902,101.2437762212905,7.141199063537185,8.472070800852132,34.48851365652003,649.4011670599306,282.8598830820031,151.02974138177325
3,95.02195010331242,13660.774700627808,2569.222208650055,104.29506552887892,7.763515843668213,7.6400322261747835,35.99011044213567,611.8461705094481,271.9514621990224,157.73286141606843
4,105.95385017320044,15937.432437965617,2807.573538457462,111.36900905132033,8.108682539374692,10.012089384823673,40.71735343747425,701.3639845835881,302.2440508236359,185.11320331173903
2,80.67076477388427,8857.72036771748,2296.989322112363,78.35333991633989,6.981257577391277,5.325022130594912,22.26758617400516,530.3219546718591,246.00569066613144,129.37854593336135
0,67.49960470399178,4447.840816905851,1572.1196738680521,32.32716970328992,4.381616499109135,2.9194914429239383,9.31490386918926,369.79904714977926,123.51481113457874,79.18683168163085
3,92.09905593095586,13584.109989090308,2457.4778837204476,102.2559167107302,7.775234538899056,8.703162800034475,39.0841010726857,679.0259903941694,251.4498372167974,141.67206579504207
1,78.98054289440714,7539.543016070835,2075.471726002631,68.7696431642831,5.342591082811132,4.727579245930007,17.812906474056923,429.5752834620329,184.4910535664381,97.21884552504889
3,92.05139640482007,13756.779600918664,2430.541104884861,103.23555464943277,7.627668877158809,7.81354749714401,30.194012456182154,649.5653920883248,274.0918626788129,165.89086337750854
1,71.90687720663666,5756.723060520085,1951.7873723204796,51.53606096628843,5.192016084740037,4.524722427414345,13.27006768496102,442.1118904434082,156.21726587212055,94.44148135245283
1,70.36549667848095,7265.125786238835,1866.2558348889027,57.093324099701654,5.146021019296962,3.2877523107795605,16.27958735342908,441.0522784351428,160.713590465513,82.35581557824719
3,94.7206694511,12381.61849182242,2411.6789889977003,101.01326758881703,7.938064139568131,7.017238005183561,32.75190211773476,623.134871320015,253.2245340227923,156.81618057250313
4,105.64841133262617,16525.995658670185,2710.805645487428,118.06415512266504,8.917647277904434,9.039945865156056,49.095866950537776,713.6371105029458,328.7146769854287,179.9622167247146
1,70.65708639428352,7185.47203148484,1852.5665316317481,66.67288020950345,5.887468940212882,4.173203474809121,16.338894618324417,419.6688558231213,181.10147396260047,84.64825356013807
1,77.75527616695011,7329.342339499173,2060.0311063518,66.29342009419979,5.625433450166593,3.9107898104958814,10.719067173164456,405.5332387163346,175.28711491777221,105.4710353985042
3,94.53288834748028,12968.485513043215,2484.743623193108,102.23662040206443,7.808268211216278,8.03603069781704,39.09005588835703,619.8130741823577,290.8551066501307,155.64798538973366
1,75.2439026932758,5532.2863084091205,2085.1377511725887,57.4691589026541,5.069036936911375,3.014926280834439,19.577666581762223,400.92008976253794,193.05044106540066,107.998292371372
1,74.40762746938228,6635.080756690815,1974.486687896758,55.10672747526488,5.334789041890679,3.8453732393148514,10.777124183917255,462.72584006359784,180.78121983415633,104.18049513809207
3,94.00763060875326,13954.009218573525,2530.9842569306297,92.11748636426259,7.313703124757156,8.436136322401723,35.32360234861315,631.6375407387683,250.63782398537154,160.78915381321002
3,95.59640331308218,13812.164199491357,2574.0266504008364,97.09795366973108,7.635645321952613,7.885387403934872,33.0336428221417,697.3144711426909,284.7614827873868,140.15076510095935
0,61.552402459307125,2129.521207391035,1655.0095155678803,38.26345034415439,4.3559577734706405,2.4644384126244443,3.928390764814024,319.37170507762977,120.89996084601758,62.8347036991475
4,101.81928130495271,14494.44444718831,2927.6328761271975,123.51645850208148,8.14850678164368,9.46603792879367,41.79651217955342,734.5828570309594,328.27787416131935,175.92458844956096
4,108.61785621013517,14395.186320363686,2784.7488197918556,123.16319648595147,8.596467075413544,10.62628400896345,45.780721020124126,735.7841158641534,332.45403010094424,197.32393733146603
1,79.46115462133633,7177.939729955886,1905.9151174800907,51.40216279282514,5.814383920669082,4.176862480906904,19.579793532488907,400.8451496062461,167.51183071635384,85.2375195402908
4,103.73309316279753,16453.355989570835,2968.228290759975,117.90518630862316,8.382123494459973,9.421526198859812,45.030726002716094,783.9207953039459,345.85492525858973,178.58180154977856
1,72.70744673143554,5640.534098932016,2083.936953945122,53.63557734434724,5.132268715098482,3.4734409517076656,10.829145813944812,403.19944601443245,156.69874333748905,95.50510303203498
0,66.43999543239016,3517.558078855487,1767.7674682459424,33.13625410633611,4.196688197312823,2.256060929139074,6.200013334774084,394.01798347292413,133.57559036405186,57.900908569942374
3,94.08734171098097,13522.1090840336,2525.834398187194,106.54604299474492,7.237483305169384,8.659879186424886,33.40222994451257,689.2074351093621,250.21797899782902,146.29594031837362
3,90.25386355660345,13198.404634298751,2634.1096509020645,90.83830433432514,7.299897592994537,7.83125556405831,38.55925189591298,653.5521916085963,296.232555270259,157.97297975308257
3,91.5615259736619,12626.711616475544,2542.9007199903294,98.38365751804243,7.642795070506309,7.516600858255185,34.346781483164705,654.3595574911292,255.62520666190457,142.6678856826507
4,107.15972228847397,15771.043071376318,2849.261955643831,113.36407311533037,8.60094548453772,10.734023213821201,41.928396089422456,765.3777922956157,304.74421150737874,171.74503276162775
0,66.58923941910152,3525.08164074884,1561.4040327171851,47.58660431356948,4.696079861567039,2.3385365835016696,1.9110562269114495,338.70500119348867,116.65038165261221,61.167358855582144
4,100.27095992503483,14892.64535395646,2877.339090977555,121.1408102655007,8.362501984531512,9.896170974566154,47.687641807211605,764.7222283397855,318.678314301954,191.61993363523587
4,102.21972161932949,15695.065978577048,2755.840769326004,114.62761272753696,8.823997651879978,9.975800390558604,42.6558759830736,704.4768388688486,310.7150036161439,186.64420274821845
0,62.310747965880715,4066.655906150272,1599.4694097201582,40.04854574332753,4.204087661155761,1.4085129358727928,7.67233394159223,305.4047627349727,129.25608304635622,62.68629405400337
0,66.71892743598728,4619.968747582423,1756.5090604859806,44.62972719406231,4.469040747518154,2.253605260129688,2.0588731076659936,345.72304196195444,122.14570490209817,66.97254692673746
0,60.19710537754364,3908.874061937744,1562.1227427632566,49.162360178388674,4.8009387215414305,1.7174850210857773,3.216863687013094,354.9622301106035,101.70877945205437,60.96354453959821
0,61.04108581984574,4283.364611129474,1521.3474855520299,34.40892008490838,4.180158647732619,2.9912903533486985,4.654869724396994,388.7817640335819,115.98260311276503,78.0843900629634
3,97.9991608537319,11480.214904863718,2420.7022777838447,107.7236354425869,7.109863113740783,7.960367030523775,39.431958496934506,610.4660633907896,290.5216456786585,141.64714672732322
2,81.78544662054334,9384.67242325937,2382.2353561509326,88.6860822833498,6.88368396768799,5.971771212379227,29.317314247538246,582.2647927193889,234.48507674309343,130.20174437089506
2,86.52746107851874,8027.9948594812795,2252.0761313885505,88.32841089064132,6.342929662759196,6.131703574821344,22.06871875422288,521.0047337292069,236.24354267899403,136.7384799448325
0,62.381827810467264,2740.036593564869,1622.8236215451054,42.708287137238194,4.683870124909032,2.8335120062374934,3.582190412430728,339.40836485100317,134.90584620417619,74.11654126205761
2,80.99441392759346,10179.385145339014,2343.2635743023757,82.59641308869415,6.025348604263939,6.6016361997195006,21.493993884537723,531.6602434827413,215.54865106915167,115.5212310446434
2,82.43172190999454,10975.42985404809,2350.7477783731547,78.06421266367646,6.69004688840945,5.902260139595683,25.09985079313497,540.0155272865399,204.9831961038388,118.87779046940865
0,67.2226693185566,2297.5342987616477,1599.6573099346813,45.04795764607576,4.31610131154697,2.437398531945592,4.605825506946665,315.04954980725853,113.62335920165481,71.51143816121314
2,88.55696468106285,9204.482947583865,2308.0854172421386,80.62588036701864,6.055740853587442,6.172470997561524,29.007601624507323,550.3570074403555,241.58926500925796,112.52811677542297
4,108.30219864566992,16400.212906097477,2931.336844755566,123.5487614245659,8.609812761548117,9.984734097402498,49.300053777910726,780.1642589831367,349.02353988915354,194.35585099497752
1,73.97183529618455,5612.106903886696,1996.3952060597862,58.56915807697591,5.240803816073173,3.384631545568701,13.83567391007292,444.1534010378897,174.69235073707807,101.56720833814371
1,76.68085136570646,6665.254847906859,1845.4785224400298,64.62992928086278,5.38680724205188,3.927872526909782,14.917379430189895,449.0613575898199,150.48501774615212,101.88819947706028
0,62.04984295415821,4199.213888089024,1762.7649250551171,46.48943035209098,4.080580812286514,1.4916371740451493,8.962362491461331,384.8767585281314,107.00224060671145,53.00724110802774
3,92.93147730261013,12847.956350780538,2561.7283658208025,92.92872513205633,7.147163251094946,8.82968429970331,38.06707807745062,670.6058114638031,266.10402876581327,161.53281634448692
0,68.96335818521119,2564.0742038462486,1584.7417279110011,46.65859431148456,4.297977235495844,1.6708136269926939,0.03656311344649277,349.04544085197847,128.9292674296475,70.39454375659909
3,90.13001923510735,12066.15370605722,2527.568455631308,100.80593063580615,7.089759500560157,8.904528029066745,33.200595641835825,625.769564818918,253.7546822902657,164.9276747246555
1,70.85508530854469,7351.375353456191,1811.2713271196722,66.89331818180449,5.910826264686316,4.066110580189422,14.217742419361258,488.49267468449665,197.1678649354941,81.24787868769408
0,62.078862551460276,3662.67954239605,1538.3600403667253,38.626034126820294,4.006047043183979,2.2630887573523206,2.2971628368323174,357.70204016905586,118.25418366422004,50.69332005403376
4,100.26532203873819,14015.688840628738,2929.6640251547583,117.5808097076607,8.483860218864312,10.085880888978656,41.99571615895939,722.1147610110694,345.62921089624115,181.19021299635682
2,81.81435435089797,10282.972280084281,2100.00349042661,88.30121465034445,6.123247458132552,5.258761233933402,20.377845065956798,526.9119752638011,239.0260901378511,114.46364851547459
3,95.83041560969693,11105.934064820718,2524.9697485446877,95.02338535096803,7.307679089477949,7.751642438015882,36.433697250697605,680.3133088936246,287.7718636257791,156.75153432710667
2,84.21424550592498,10237.201348193696,2256.7530543256767,86.88424650572287,6.926059559818265,5.198292224555248,22.625102904831657,504.4145562087455,230.3359789891116,137.52046704520245
2,88.92671711076974,8607.441680495713,2116.3903260002917,79.68041145018807,6.161694553273987,6.245908088366764,20.52347178431313,599.209218702882,231.33919085259222,121.74439191002047
0,68.1744356173844,4874.22044035814,1791.9234488917,40.28190885102519,4.9658323197183325,1.8937483904008778,2.3097931052806366,313.03516797147915,131.9001617608124,75.34851131817813
2,83.41817351697875,9103.822253906254,2167.8375993749014,76.16936562978968,6.205794376989422,6.555969943141873,28.019139528361265,579.6068525396937,231.43606935127912,110.007226235536
4,102.59423433431293,14980.794849014237,2791.259615890884,121.4608440123803,8.741566108466829,9.44094096199874,48.514891816465465,739.4775316771683,327.68641156991805,175.05543930377553
2,83.79692408167267,8446.664150997334,2191.182753676508,76.50422392552423,6.546677264897312,5.32913211685867,24.830662451933026,549.2216183287467,249.32070092414443,110.91270618962257
0,65.90294942514808,2916.8126464706447,1569.124998635205,30.785388284833047,4.884478727596759,1.8126644619275356,4.160706704086862,388.0650577464578,136.6145283712848,59.84441541545206
4,102.68063640822876,16629.9522854846,2700.442146625893,115.43997210688713,8.553993255503132,10.853170766436762,49.77853693501782,741.2911189589213,338.84731941962605,197.2456878708951
1,76.24148907849134,7989.003012881742,2018.8034382263988,50.127580868131815,5.534559219156309,4.420843630024823,12.005646595880698,453.74937536732347,193.6231407541837,82.90856370796963
2,84.09411652191241,9104.928591520546,2390.053649939786,89.56709574113714,6.1954580003684,5.837847249585837,22.153592828546085,504.929966240917,210.78198813629245,128.192293302314
0,65.5204718085198,3345.8318928636277,1567.2880449855136,49.31494419639495,4.166229362051658,2.034544339508621,2.9186717703639973,300.2347473867453,104.19020795475303,63.54487817358333
1,74.36126529135316,7166.2128146082105,1998.9141575410267,57.9031059494461,5.916489151115514,3.168426022354197,11.727573182810874,424.4799873001726,174.14472182992992,108.15404637097437
1,72.94465759541917,7658.587341395223,2022.5688980876146,64.56741708679291,5.327838198850034,4.969151792752227,13.793655982041866,468.05830929187675,175.70403478096367,83.67557427611281
3,99.48453306962156,12779.133002560353,2654.5276137271576,96.9161219682085,7.372082254962896,8.332814609389837,39.108342269897534,612.1264893359137,291.4590889974959,146.36083551506687
4,107.63605794159761,15174.577094533488,2826.7887591040826,123.42186314171953,8.759823658428388,9.570808136926845,46.15347840628574,711.3761958804549,322.18917896411676,170.8862590583448
2,81.40113175766453,9237.865522545871,2190.879271692129,86.10860086091958,6.338823482422807,6.171616788430489,24.119465486122635,541.0960608035904,228.54265127721564,123.01805748894121
0,68.68467975897913,4086.8544394904206,1597.5885402069093,48.935124893844815,4.952062446639003,1.218964732137988,9.344107945712148,364.78370386082264,126.35354692567292,58.334986986939626
3,94.87431198249513,11009.654790812836,2613.7863999295537,98.00424551699344,7.737927768998801,8.931673337615168,30.484642324758223,671.207199224793,251.91013918786956,166.09717801670962
4,108.94552226894092,15858.768012379522,2945.033839951691,125.66595965912096,8.59742924257342,9.349569975766732,42.102761779018614,717.8450674098375,330.7607448298457,188.14822439593266
3,97.99855255947315,12066.479031324072,2454.4841903269808,95.31856901264237,7.880895160544752,8.296060636110429,35.65888605101759,607.9588147372042,291.4021642887126,158.42272213927106
4,104.25213504469234,16382.591993831253,2811.2823024473296,129.80664607587298,8.049605908349482,9.49090892507786,46.15552623193179,794.0397033945544,307.87502740379017,185.95732090643907
4,100.22469308320117,14278.971919469397,2970.582059024745,110.51539197528702,8.257062692189209,10.435122765297072,40.39557506562613,726.0666382562101,329.7165866963298,172.75551011687602
2,82.68677359384947,9764.606800845171,2342.0080559084217,82.07057613002242,6.46503633422091,6.553642734480562,24.030387579071324,585.3346497608724,229.68052722232073,123.35056051176066
4,105.41634214660867,15442.918669658371,2995.457520828743,123.19011963302654,8.22697853947152,10.346839457822865,46.49153964830873,786.3491450462818,308.20924820281795,199.9851556912555
3,96.33478219826148,12926.976577715683,2626.2744779046243,103.76091114148258,7.743905187302152,8.228998920510385,36.98070546403402,677.2522591762545,256.1731786865368,165.05687872538044
4,102.57887685433202,14194.560783448906,2817.9585603083765,112.40775157578177,8.919208031053724,10.784938187904023,46.38139902516269,716.883360665257,349.00259714882424,196.80377162501347
2,81.39356074072825,9739.951362284393,2277.1913501983913,88.77059566946261,6.423770119930923,5.157253421979516,23.205632243609244,582.18014592542,219.68595848265187,134.696790777395
2,88.34930236799299,9684.453763878571,2298.304276274196,73.62366558100166,6.342132600111895,5.66182953156039,20.935201235979093,576.9250559241586,211.37108643617645,113.09125080292948
3,99.84402180703552,12681.980283248513,2423.536744895137,102.45506806479682,7.9615507321375665,7.496574959261692,34.27112446419334,659.6722990106217,258.56622722271874,146.82344762194398
1,75.25690182302685,6810.462999789364,1963.3490877311594,54.4535215824617,5.444852432827541,4.976027924130843,11.287544373680555,433.72020351689525,183.38008567916177,80.09364954069228
1,71.71679285848303,7029.403811679087,2012.796248541783,56.14432834042542,5.489048400449283,3.778779559333747,19.47623658520667,426.2508604266544,180.47226486636393,89.10530374634334
4,102.72307326519369,16414.96699904231,2750.196391200318,120.92917083456248,8.351649872341905,10.465225398480797,44.751708660226285,712.1889212080359,332.1776061493709,173.25822207039477
0,60.18390676547467,2809.462160384643,1734.1895152276672,38.34386837129153,4.909548473012139,2.369450327762009,3.1725917435686757,350.9757066900871,104.40030137557261,64.1838003590475
4,109.142988065605,16475.148230540188,2875.1318341542337,113.20451201953013,8.56895548328185,9.424162474954755,47.663040711189,758.5260875509847,344.67672917492183,190.31382465721705
3,91.1775108289014,12494.76704679036,2685.6665357092784,93.41872804841697,7.7621745871816445,7.477995360423103,34.97948592582264,635.9338990515787,269.4633198404524,166.2351588511423
3,95.76516475514254,11231.174837402994,2412.7266894620675,98.36289576325599,7.811806718350886,7.562569127106068,33.1003402401245,647.5359067680869,265.6684703215179,162.47651495272694
3,92.74055220687205,11175.652787731937,2479.59784126664,105.14565956551002,7.341849041917258,7.822254556518758,38.119677423908016,636.3514457369266,273.11807236238695,168.15756787335516
3,95.54178002515793,12002.714956088183,2580.466163789947,107.95929293695576,7.43369433132038,7.468650131301054,38.67152151001122,664.1006057320701,269.5033032873814,141.61694871181368
3,96.51420388351865,13354.690931334402,2488.967973661779,91.68255324518766,7.848471774406264,7.039302965493696,36.73008166288677,690.1259207796563,293.1788501569573,140.36539506249625
2,88.29741803707202,10123.042804222747,2314.3272492213728,77.86207815118802,6.36325535167581,6.758786113614391,20.469644224076674,516.3920262046945,246.4630487598946,129.84014341508637
1,72.06421271760603,7365.844894017219,2027.7015847565792,52.004911274457534,5.793935133451852,4.931219662761768,15.663228801665321,438.1408809903123,165.1726608224803,88.68057230666739
3,90.1099582865848,12551.807169324828,2430.7547892199423,90.33184961265195,7.940992322574437,7.683140774063136,37.632949119972814,614.0868603950861,293.1967903729977,147.60503048317318
0,61.36885630068807,3320.5969938664716,1654.1563392620303,43.23437365287913,4.623210373068007,1.6770137588509457,1.3650301208358218,362.4943770407832,139.07615647665335,59.92661263081383
0,69.00018641848105,2442.3575801188517,1652.6671666773168,42.048988839331756,4.741627287451889,1.014183625548742,2.2867075138460335,372.8870509488596,146.5403836172381,58.093881736770925
0,68.73890077562515,2984.5782608279346,1610.7842310646624,33.260382276297726,4.805097312041135,2.360501376660748,8.824951050681364,393.19127325974557,112.28751560929439,65.34309218904761
0,65.97413102170309,3302.0580985216257,1779.8774587709017,34.67625666186128,4.845039648896643,2.6508797914972577,0.20121721853074037,327.8871926260965,128.84795750604894,63.20445341672398
2,86.00516860433653,8265.80128903885,2348.2518959619665,70.47415507289037,6.395053337856796,5.293216600720006,27.527271378259762,595.021120586543,213.72722923702224,125.37285654129968
0,66.65036674546255,2661.835858133634,1709.162814572891,46.698944113888075,4.051263459175998,1.3193326987343015,4.737732925144229,306.32626718206745,141.2047245242187,70.18140834501308
3,91.7537127862345,12794.675882191217,2614.2979907204995,109.49381192097103,7.401876271236739,8.580166499942875,34.46772158839607,660.3013863364588,250.26620952855322,151.61391526913445
4,109.1441194592496,16206.98934271757,2838.5148431439357,112.70919073589381,8.67375622978409,10.232581496708288,40.07096532494887,705.713271934333,328.2409581443198,177.5392306142647
0,64.18770524892074,4995.042534178849,1776.2983563289727,34.62950427530596,4.4503503857807925,1.089721115255434,8.193982309664928,389.3774187761945,116.9601715635959,54.98601610426236
2,83.83138528249498,10799.339994030674,2308.378628175986,87.36819047893869,6.748963150860399,6.245093980924564,23.598249006365663,552.9809057070054,216.134185353891,120.48422358597877
2,85.18917705282837,9927.695598605575,2318.694318496745,88.5292759591237,6.356982429468664,5.617835445687533,25.40765631300543,566.9348350762796,232.24531619324586,132.25419425738517
0,60.46965966775055,3263.744159882216,1758.5072711362036,38.39254765613621,4.634744141104029,1.7374503109416919,6.773006863356594,383.15739259104527,142.5742224656997,72.70114730334409
4,101.66283368756079,15908.532094124697,2782.2214768026574,111.01244944538148,8.186419804853974,10.53946283659376,47.02629576437916,715.0310622483969,330.4597695696663,190.0071616005263
0,67.38033616426371,4356.954854240696,1742.121271160011,30.78783667385639,4.749369436644957,2.621870385345221,9.559800588260723,303.85915619381336,142.65864893233612,57.02084525920624
2,80.82798667925127,8355.008572770163,2158.5721808869475,81.4789973213802,6.545695968813026,5.800713253679661,25.31339953236609,587.8881145912852,213.2298555940515,127.64258737564093
1,76.03152109466389,6229.714669088865,1903.6025856734664,57.85790217786358,5.204064388546601,4.894305872012709,13.997195509744277,431.49332274589324,175.97509273824906,97.12068984730544
3,92.45349109681321,13519.406856906851,2500.683136280953,90.57304855155309,7.291911173497807,7.812925435904145,39.53703626491708,612.8978907927166,272.5268269533538,154.52798594329175
