Current_cognitive_state,Past_intervention_effectiveness,Sleep_duration,Physical_activity_level,Stress_level,Social_engagement_score,Cognitive_improvement_rate,Engagement_Label
15,0.5613841650573551,9.0503707927441,3.9162666527944063,5.521583114823466,55.07311238378079,0.2,High engagement
25,0.5021004944114795,6.302294062420828,4.620798012636585,5.103380351672776,61.443440812082656,0.2,High engagement
16,0.616490784344595,4.528261726978418,3.0060960797075085,2.1520968765387147,4.156977861908572,0.2,Moderate engagement
19,0.3797787119744053,8.514220820904988,9.198988089451934,3.2371963872012683,24.787984242329394,0.2,Low engagement
24,0.6534275586051069,7.955820122247711,5.514163459292646,3.849559644770903,64.21097155233491,0.2,Moderate engagement
28,0.5598783149360692,7.168547414548781,5.43840711095627,4.354608783566987,56.922521208823575,0.2,High engagement
24,0.5435784857051708,6.337443766000024,7.353910856920363,0.236128138228481,59.54242978541765,0.2,High engagement
23,0.6211772836851054,7.115717587590659,6.60037544182638,3.7871158713244073,62.2856764474435,0.2,Moderate engagement
18,1.08169422243075,7.539432858672396,4.598964223164567,2.2667332930439326,63.571529489022865,0.2,High engagement
20,0.3102329610298902,3.5103253044902747,4.124296611006439,2.733234920145114,39.093202083522364,0.2,Low engagement
16,0.465246868292495,6.636146870459748,7.53284555180741,3.77588469745017,69.45782396890513,0.2,Moderate engagement
15,0.5312678056227443,7.088019373978062,5.374591982093846,4.492426999735244,46.539774675233105,0.2,High engagement
25,0.7420624367638635,7.391704473922387,5.901968700636267,4.446759089732556,56.5142876512622,0.2,Moderate engagement
18,1.1298869756090921,8.77001525789936,7.149199182491991,5.090580466256219,46.675067173312726,0.2,Moderate engagement
23,0.6690220621923779,8.41008275636656,6.259842825668454,3.0474781612068598,76.2470081296484,0.2,Moderate engagement
16,0.5317268092745077,2.4851116199758225,-0.6209176676597599,1.9976791711343953,18.126212307895287,0.2,Low engagement
20,1.0545568442588635,6.744374339751243,2.6819244365484107,3.476734996812376,49.70277590646057,0.2,High engagement
18,0.6077959326463901,5.91294751573577,7.822593962057672,4.9776211951057,59.02630911236621,0.2,High engagement
29,0.5530835230000684,4.197351606985935,2.23971757209644,4.8571805480049,40.14920048917097,0.2,Moderate engagement
28,0.4071853064719623,5.604073602895682,6.994033678075622,2.3657204092088224,58.27147776437449,0.2,Moderate engagement
21,0.17309327295132637,6.881664583796228,7.921775606290411,3.416722695994996,61.39277463193764,0.2,Low engagement
16,0.6691990568312335,7.914515218803722,4.475109119954899,4.484326952038695,43.541379846606056,0.2,High engagement
17,0.3376492865247824,6.626664875364501,4.451111329510034,2.8034597693908916,61.136998534084924,0.2,Moderate engagement
24,0.6472229616403142,8.614921934484027,5.785648553427324,3.8988637716963326,53.7861330294002,0.2,Moderate engagement
29,0.26695803413627134,7.14995294960261,3.5283809527842434,3.100650798744887,52.28396262005624,0.2,High engagement
17,0.423626687293412,7.840274183785229,3.3358325343663813,3.425631577468213,58.28612918290504,0.2,High engagement
22,0.5733834065912231,4.312439629598428,2.1508790700905025,6.873349906998643,90.76968026583022,0.2,Low engagement
20,0.19661086996510913,7.056582341837488,5.544468955544166,3.84304412023072,30.91306829689427,0.19287502296047113,Moderate engagement
24,0.5538246353751883,7.29248914589312,5.051112994564483,3.8657440416596165,57.82698502606137,0.2,Moderate engagement
27,0.7928028002953202,5.526925914193454,1.9281730569554085,1.689133103615297,64.05640386423914,0.2,Low engagement
20,0.6300143911065628,6.079326098268055,6.671232436382341,5.292126675792997,54.504448864864436,0.2,Moderate engagement
17,0.26329956416891004,4.206075526702399,4.175433763043,3.5039512023031634,36.179766905357525,0.2,Moderate engagement
19,0.5610593332160895,8.435685185758038,3.784638714103511,6.060768204163855,35.45475672196446,0.2,High engagement
18,0.20752338151116484,8.39657415375959,-2.64921629031069,2.688346758516418,37.54571993713918,0.2,Moderate engagement
22,0.4030453143409422,6.7531394609310595,2.0606906518868677,0.5529972788071094,24.429097245009366,0.2,Moderate engagement
25,0.6028670235491196,7.099673967626142,2.5039419418633946,4.223035843134851,73.22239357467417,0.2,High engagement
22,0.5965665847901568,7.9748056440754524,0.14663981053312725,3.1040931680570023,19.40700177986234,0.2,Low engagement
25,0.32916545745265263,5.0722415558847445,5.0821132531482895,5.330649359821791,64.16561356141833,0.2,Low engagement
17,0.2805478739612876,8.652019372018419,2.4077539243185306,3.2560886129149793,62.356374860229174,0.2,High engagement
19,0.8642093269280958,4.1572935741192705,1.2787236202376757,3.1925597220109005,35.8937995830031,0.2,Low engagement
17,0.5442190411227401,7.972892625776298,2.854770007675556,4.10726766699916,51.72729008036602,0.2,High engagement
26,0.42434082087361896,8.331209663780342,4.592917536108888,5.1607342083315775,45.16283586980006,0.2,High engagement
22,0.5595903601626346,7.028672217845167,5.591989977320065,5.156516978126337,58.22985910253275,0.2,High engagement
19,0.5894809823080038,6.135641647782128,2.067235976268366,2.611658683160025,46.22360047837607,0.2,Moderate engagement
27,0.6436980483811828,6.9663256913297396,4.6779976896616215,2.5778844385297033,67.16127482386537,0.2,Low engagement
26,0.2637428097305866,6.307830089854458,8.615030087640502,3.5124729545001108,67.54560621316247,0.2,Low engagement
21,0.8181052772834617,5.863916931035289,2.1818315946786204,3.4564278026666373,53.82641229394432,0.2,High engagement
23,0.18509136644218355,6.44985712339359,4.593521811785174,1.5204857298446457,49.101758796953355,0.2,Low engagement
17,0.8278410442091793,7.665199181928227,3.9273703826306376,2.40477895776024,60.69563638878371,0.2,Low engagement
21,0.22805328098903743,6.584247169128919,2.1740116580371627,4.295352984795302,71.15755990421574,0.16741715864856377,Moderate engagement
22,0.7991683287074102,7.055639192484485,5.921647618315165,4.230560986112813,68.28788464113644,0.2,High engagement
26,0.3615488861900444,5.846236074050959,1.5675872378807578,3.392221084201811,45.36254962973857,0.2,Low engagement
25,0.6599527795709077,6.501315508709833,0.9343602990856237,3.5418476084396278,65.65431137948478,0.2,High engagement
20,0.018187716190269987,3.6854058234126437,3.1758075256833362,1.4166272046228843,67.24547582098234,0.12825715903888804,Low engagement
24,0.3974371567191824,6.587578487278603,3.0452171948026674,2.7031687293280218,53.45089162354174,0.2,Moderate engagement
15,0.52295526769532,6.779746668296332,8.254092948941459,4.833759264259579,50.34418607775646,0.2,Low engagement
19,0.5024661371863426,4.525854452387581,5.108389475147138,4.066153432753449,51.01414682573796,0.2,Low engagement
21,0.5715020924069052,5.370307997378054,5.775004528319046,2.73182298727217,40.64447533813131,0.2,Low engagement
27,0.04348105867049046,4.645379038315943,3.238612144650027,4.382019113483771,53.07724961966821,0.1568635442082602,Low engagement
21,0.25958417297935077,7.293420153749061,5.788190961609015,4.599393944071947,38.38143784116849,0.2,Moderate engagement
22,0.6941913519913401,7.352320307076085,3.608415070148715,4.803127158268897,60.48021148699051,0.2,High engagement
19,0.4571446923895181,4.824546822504004,4.982641246853413,3.8366634328555342,63.127551986098005,0.2,Moderate engagement
21,0.05706526655247124,3.732906179904508,2.932738591704932,2.6265979413732237,73.20957876672304,0.12940168714600547,Low engagement
22,0.5128972252792353,7.507658030888862,7.31697486345866,4.619072671685169,54.90181332205914,0.2,High engagement
23,0.5954245380627775,6.031677938914944,6.418301862543869,4.299304904467508,61.68359859573213,0.2,Low engagement
19,0.2414466537782365,8.215193286993554,3.5556409377335982,1.640211857475068,46.854440387716345,0.2,Low engagement
20,0.2564152966402217,5.159187048353592,4.88695694328185,3.7578107831939933,44.289096535251744,0.2,Moderate engagement
23,0.4831597246221083,5.6269946533044175,1.3935820188361165,4.548868867360854,35.978607131288356,0.2,Low engagement
22,0.10042603755992147,5.203089100910603,7.348570296981377,4.332917854113688,46.0766971148001,0.04655937729280071,High engagement
20,0.6153195542592211,6.3357002827181095,8.16758030150932,3.4054766907511675,48.31239451421669,0.2,High engagement
20,0.379957957266316,4.5563950398313535,5.294726945302091,3.8870952328594415,61.255464138189296,0.2,Moderate engagement
20,0.486616617048913,9.644173260287408,6.124154570368162,3.1730612312334863,55.30963976698471,0.2,High engagement
23,0.3331298323658183,7.198498889059233,4.447155349399778,3.533880850704114,46.557738049382046,0.2,High engagement
20,0.6707689036091072,7.788204596290362,3.1897189625083953,1.7287296167920445,55.540316872139144,0.2,High engagement
18,0.1759513247085694,4.808271687700644,5.706570910335146,4.077455629295136,32.94094321967846,0.08800219998748354,Low engagement
21,0.580038282458505,3.4208211584565245,2.328679511852168,3.397481864050605,61.614819391768734,0.2,Low engagement
18,1.010526225217014,7.028705201803723,2.662868347468346,5.660054288665636,43.145095158969426,0.2,High engagement
16,0.729444846707534,6.442733966872294,4.303625357601787,3.900505597966585,72.53074574741615,0.2,High engagement
24,0.38051169931945616,6.499236488856453,3.29612320939703,3.713269771467615,50.89012013999298,0.2,Moderate engagement
17,0.5562521292555211,6.939172849753401,4.990084040446955,2.8546787249617807,38.05483110800771,0.2,Low engagement
25,0.16922750017402255,7.525276619645238,4.270562905249865,3.030851881409931,59.44026558065484,0.2,Moderate engagement
15,0.482996992589991,7.803536307470967,4.780231455860733,3.1323983612548005,51.377898174720045,0.2,High engagement
20,0.8328021874426583,7.496847743901039,4.779630319457987,2.308107600482198,27.714651954805348,0.2,Moderate engagement
25,0.7528385843740217,5.954078425723053,6.563819897250509,3.0584487090732937,55.39557062106611,0.2,Moderate engagement
24,0.3572237533537619,6.719779579780272,7.931196214432073,4.102580465904853,29.86088368004401,0.2,Low engagement
22,0.7923796298114631,3.117044157059909,6.3202176598107584,2.6356358037051937,71.3574814711249,0.2,Moderate engagement
25,0.9019263650824628,6.118377211910517,6.10322236500374,6.682335037724705,44.35269718291145,0.2,Moderate engagement
24,0.5635280967524184,5.336880844223637,7.375647971641981,4.20788939502526,53.642273777989075,0.2,Low engagement
28,0.6142212999434762,6.426076730445137,3.6356244671752744,3.847319795696308,72.81007286764329,0.2,Moderate engagement
24,0.2364064208799595,5.35111212906111,4.610792862982786,1.5957808884747622,65.11405017868488,0.2,Moderate engagement
19,0.21644972423665876,5.087579286022956,4.10557390648727,4.500235186011508,61.16707146236755,0.2,Moderate engagement
21,0.7149494038171906,7.2297138560597665,1.6237518430854796,4.229664924593214,107.12585935376848,0.2,High engagement
15,0.7551959913593409,5.548426256159467,-1.5582036665260723,4.075588224031652,39.283841879510305,0.2,Moderate engagement
20,0.8803319552966375,6.743577743980369,0.7271598669824297,2.162278309382578,11.028388246659105,0.2,Low engagement
25,0.6379966299496298,6.6317744956465114,6.01965207747933,3.21518243659906,66.45510846136663,0.2,High engagement
19,0.28502540153332573,5.541492650885078,0.5054757521191404,3.804419417320813,13.055027349645464,0.2,Moderate engagement
26,0.12780888765295523,6.644173402568576,5.045433520794997,1.3778604376493646,58.06270994154558,0.15709664277275331,Low engagement
22,0.5713858380242641,6.66698693687694,6.130818959458696,2.6026836530968116,53.88832467435899,0.2,Moderate engagement
21,0.17319394967630225,4.7563703707067315,3.1141130790010108,2.4813014727189233,64.9453222057538,0.2,Low engagement
22,0.5356839504775156,7.446348568632949,5.350223262956208,2.013118768574365,54.09830479260047,0.2,Moderate engagement
15,0.4397787705655284,6.847824396987007,4.6977671700921055,2.0666102008939014,10.643253465387303,0.2,Low engagement
27,0.6043127276504157,5.6983049494821465,1.7871857107938696,4.532894191692564,55.103869788783335,0.2,Low engagement
21,0.4554038904193096,4.3875242170248,5.089801723306449,2.8434788688082064,57.7127195732908,0.2,Low engagement
29,0.6361715971022223,8.34449666840227,3.6487948121488136,6.088414915437722,53.96266985958759,0.2,High engagement
27,0.7696975322250581,5.245752863371223,5.809208355372766,3.064354045342396,86.70187336246238,0.2,Moderate engagement
20,0.009705412054943685,2.686779072384854,6.086642914650495,3.408669184789772,49.383636830653394,0.0554733489494835,Moderate engagement
15,0.4820769507659569,4.594598634145859,3.3424017139258684,4.254396110821564,12.006779088303745,0.2,Low engagement
20,0.8101169740515074,8.298957005050415,6.31158042754735,2.815332595269904,54.31984835453406,0.2,High engagement
18,0.48127834629732585,7.777047719610978,2.6118122268180155,2.9174084328190113,63.56331097740773,0.2,Moderate engagement
19,0.4818764714436787,5.22187167272267,2.85950003099619,3.3419818025855528,63.98149779467246,0.2,Low engagement
28,0.7869658089226661,5.7396781849846255,4.139864249774696,5.564406186981101,54.58573423055409,0.2,Moderate engagement
29,0.3913165803997748,7.353191983658946,5.926291504385637,2.407961791690954,36.542004540100955,0.2,High engagement
24,0.3455747815231771,6.628616020353818,4.644678747741514,2.923319743968769,46.795950317260534,0.2,Low engagement
19,0.6255359561481387,4.089038432214566,6.141070515163343,3.5709422597626728,84.46569128845542,0.2,Low engagement
18,0.9555286042961674,7.455195237050938,2.2710814093135845,3.4367475857338707,62.310607333260634,0.2,Low engagement
20,0.8061149869787468,5.068112444962785,5.927867263589123,3.144630483179629,57.68162699497806,0.2,Low engagement
15,0.3633221490785662,5.9354348639307,7.78992711520793,5.033658301697023,64.50152311889204,0.2,Moderate engagement
22,0.42945876015041856,7.536376676775555,5.272464827043193,3.8733646562978263,51.21676489948591,0.2,Low engagement
26,0.5801765216094683,7.1878296217882465,2.013435094805851,4.461082384076456,43.14937295114622,0.2,High engagement
18,0.5277836807136922,8.053153169471164,7.604619119297764,4.314864927455928,67.08232877665613,0.2,High engagement
22,0.9264110186614872,5.448801642425185,4.139654183844538,4.834757059238667,53.23825295739453,0.2,High engagement
18,0.6538606732067166,4.537872770637549,5.663931355365635,3.711022205908981,51.961419134898044,0.2,Low engagement
27,0.7399513395546108,5.707341694682647,4.787739222272267,4.545755476383821,66.39827594241584,0.2,High engagement
16,0.4863126477939318,7.692908189784594,2.7534575020067114,4.6525873095515475,52.18791015845622,0.2,High engagement
18,0.25086432170890205,6.719874199111109,2.775280128644738,4.269971755001353,61.923563585109406,0.2,Moderate engagement
25,0.5312582314425928,8.773432699534414,6.525035669807904,1.9572177918382505,76.19409426157313,0.2,High engagement
16,0.4799213668633311,7.867632826616258,4.5137597601561135,3.3701949320150013,60.02319136422807,0.2,Moderate engagement
25,0.7186148953757867,6.341841809862021,3.6315810501617145,4.013454650267327,43.26811327484164,0.2,Moderate engagement
21,0.5069907031411566,6.180646096505832,6.113835102469203,2.697063885905674,52.97140512219393,0.2,High engagement
29,0.15283178897581146,6.765751843528968,4.131247800931116,4.423511531439827,-0.5360136992542479,0.2,Low engagement
28,0.3911447730465495,6.99854077063532,3.3080014098618546,3.2483482585977526,70.8167913885532,0.2,Moderate engagement
25,0.3787624236609777,5.515453478353284,5.237739801797733,5.287185162227084,61.25462225844649,0.2,Moderate engagement
18,0.516033672409482,5.341185875908782,5.650155639875188,5.2330420338811665,29.491831929642125,0.2,High engagement
25,0.19270664584762004,5.871753624472889,2.10587072984832,5.480655561343454,21.07508618338523,0.18700167918706415,Low engagement
22,0.4544438318308271,2.347236528014919,0.8847550458940181,4.742561161301269,33.02625616135368,0.2,Moderate engagement
27,0.13354866801668763,3.8158065518526723,2.660720183334023,2.110954760657022,51.17981879254238,0.07638741334810445,Low engagement
27,0.6803327460701118,5.832083033039758,3.993045933891138,3.978316478022147,36.282273645030905,0.2,Low engagement
17,0.5030565473950339,6.490658698226379,5.3480195350566735,2.3600643103178185,60.485657123448206,0.2,Moderate engagement
15,0.7222111233753664,4.719826704828583,4.668191955980005,2.9858212812854146,22.35336828717922,0.2,Low engagement
25,0.31313098665742,5.911951349708719,5.399098370352404,3.288194735211449,62.766343397430774,0.2,Low engagement
16,0.6026277982501146,5.24854884802794,6.064653000343132,4.152038551114418,94.76359066681603,0.2,High engagement
23,0.3780706284471851,7.938769603361361,2.954052754340836,4.716229171218137,64.2055486415057,0.2,Moderate engagement
25,0.7449325977067669,9.084893085445586,4.7600431605757025,4.379597130306462,50.00418777816638,0.2,Moderate engagement
18,0.3440097221557327,7.9566303501494025,8.661083632887383,3.3610568229973836,46.27026725879347,0.2,High engagement
27,0.3640781540182153,4.765760537983485,3.9977612301172285,3.909707506707556,55.45952008838055,0.2,Low engagement
19,0.552083503403226,7.814336493391762,5.085924606934377,3.9818395201708383,52.57846156093597,0.2,High engagement
16,0.49589773808247956,4.017472721222992,3.5526880427323526,2.0328535911300536,58.547126227056374,0.2,High engagement
29,0.55457361988103,7.338717263326353,5.7081439731766,3.944965973594738,54.20130124410114,0.2,Low engagement
15,0.8201800368523356,7.497272525746541,5.114490917253227,4.205791780536015,43.24719817586487,0.2,High engagement
28,0.4737945109946319,6.708096261716201,5.235276964417503,3.2198853982718694,52.57254927239184,0.2,Moderate engagement
17,0.40680953193415825,4.830087637824042,2.176917240680261,3.7729140777561536,74.93825611270563,0.2,Low engagement
16,0.9333183233918989,8.577264261275607,4.9291033940330955,3.9159772801435233,46.68883793383665,0.2,Moderate engagement
28,0.5083369684912477,7.778501056837325,4.880258858960427,2.760002700276451,35.147007270728935,0.2,Moderate engagement
28,0.6139475394881191,7.4260180581993165,4.2223025078934375,4.624068130946644,22.145863555540334,0.2,Moderate engagement
18,0.4417652476849881,7.637123272594284,5.663011871714799,3.208454439404806,73.33828260042233,0.2,Moderate engagement
26,0.3624511900242986,7.382974094131911,6.209688706555567,2.742393784298401,29.437384210254656,0.2,Moderate engagement
20,0.6899633658472504,5.416239326007157,5.95690166623333,6.132694734335173,52.96891731967163,0.2,Low engagement
15,0.6917358543732447,4.822680801933425,5.415604635372657,3.0289640216741236,75.64754152970144,0.2,Moderate engagement
29,0.31722298833078627,5.530536910928159,3.483576863029907,2.1323471126104994,29.09139693409614,0.2,Moderate engagement
24,0.43701533572861295,6.9730606403480975,0.9329758374479926,4.313454933127044,48.736649877326755,0.2,Low engagement
26,0.9886713012317148,5.33811679104593,1.1734865896318376,2.179714295781051,37.35968705554065,0.2,Moderate engagement
24,0.16700912917166988,5.048682838711411,3.6119444115518564,2.4284537991971096,52.67321304524231,0.10505916474820054,Low engagement
16,0.4938309611397002,5.905767971333483,8.03100584379743,3.0282820975370877,48.5205008523468,0.2,Moderate engagement
25,0.19464313439987457,7.622865217097013,6.733927579203322,2.6874169846395364,38.89010937840145,0.14681477182794817,High engagement
22,0.3561147912856925,1.8134118930212195,2.298623952306002,4.987921897073939,45.39031556506489,0.2,Low engagement
26,0.29931873925810304,5.175321988692037,4.480192733536107,4.409140964976762,71.64256522817985,0.2,Moderate engagement
16,0.43104123685520235,8.845785533992805,5.942203116422252,5.099609342699799,70.8822194228536,0.2,High engagement
28,0.4933545594753684,5.245546351148372,3.1923785845945294,2.91839767987642,74.28955027077427,0.2,Moderate engagement
27,0.32256165012295523,5.108866311062715,0.47314795974334034,2.5113275476718186,33.01653596270567,0.2,Low engagement
20,0.5732876740699353,6.890688584893047,5.612222197065895,3.4630924849027407,68.10000561789396,0.2,Moderate engagement
23,0.566467479577145,6.413202512600275,5.276215228517862,4.3342120034379645,48.301426674810585,0.2,High engagement
22,0.28069434316191416,3.4335077652442245,-0.05026734743287076,5.04953201494412,63.98679065650347,0.2,Low engagement
15,0.347905541080592,8.92693245446908,3.2858851527611717,1.5630181636509457,63.84328229639016,0.2,High engagement
19,0.7461184092943776,4.619263622041873,4.833600878662731,4.624809630658829,74.22560147262173,0.2,Moderate engagement
20,1.078057721534703,5.084681569248792,4.0888345760213465,4.135596411073086,39.685355537704254,0.2,Moderate engagement
22,0.5231673366858385,6.47037025687063,0.24085794291590812,2.5116545418316045,44.615710652793055,0.2,Low engagement
21,0.15636993325896087,7.042349399996091,3.9478740736989177,3.113078055285105,37.950909621682435,0.2,Moderate engagement
25,0.42587340916160976,5.9274393305002535,6.133915316069602,2.35787232149077,39.07077354213976,0.2,Low engagement
25,-0.10069325407412943,6.721599848566059,3.458082629184359,4.265587481329812,70.07872818997754,0.0,Low engagement
28,0.314499312527645,8.609569393323088,5.306739067310365,4.2759437412627355,82.43195599110294,0.2,High engagement
29,0.6877528823924501,4.263704904181147,6.3606632507181695,3.7170900038366614,61.01892470039598,0.2,Low engagement
26,0.7472200722520721,7.435301331245589,4.846392124941918,1.64438869146406,61.51864700972283,0.2,Low engagement
19,0.27375902892246606,5.9044692692632115,-2.629460208611583,4.625736337580093,63.902350267381216,0.2,Low engagement
29,0.7398350538020305,8.258806471479694,4.211238264156806,3.839080839597445,66.59110215120204,0.2,High engagement
28,0.4147372122644166,7.81344831801192,8.328448562538277,4.376565217025758,55.366715334507575,0.2,Moderate engagement
23,0.37651594461358734,6.86635874618146,6.77146601787247,3.0068303955396054,43.48579583271598,0.2,Moderate engagement
26,0.12227361251438956,9.562465484441375,4.538021149314279,2.571408176580193,57.4546672497848,0.14713434423441504,Moderate engagement
23,0.8981022434250485,6.340836609280926,8.926983865503171,3.0953170415499764,80.16910692628984,0.2,High engagement
16,0.6424847572219125,5.553573243084461,3.9512575681523248,2.4444076447294654,68.92141669938874,0.2,Low engagement
18,0.9549145647233507,6.9383531244140935,6.636746227423323,4.135650874780324,60.27202592930022,0.2,High engagement
18,0.6149916213829583,4.866179976002793,3.554487221969263,2.7336026200016375,40.23610067972463,0.2,Low engagement
24,0.4542106906763592,5.188856719453375,5.258989043129714,3.4639411353243137,75.75825574605192,0.2,High engagement
16,1.0414817076683165,6.371944116047089,3.074016946499607,5.5625381492648724,72.91336890426143,0.2,High engagement
17,0.4298474433143902,6.096350219829136,3.864538731535445,2.791944986465238,83.6354761965573,0.2,Low engagement
17,0.5414073641743932,6.301210667210204,3.3214290083855507,4.08344534538058,49.6546842626513,0.2,High engagement
24,0.4456710015071236,4.564087574580888,7.149142372183471,3.459196880874497,20.717554546180484,0.2,Low engagement
28,0.5569475098247222,6.016733740364,10.228113943528824,3.648049333676248,67.64139756371156,0.2,Moderate engagement
21,0.6239261042906995,7.0998054211145485,3.2062723138397695,2.879817383214972,46.2981094784003,0.2,Moderate engagement
15,0.8496592278540993,6.293261301149444,2.7154586388501727,4.605252366431411,23.755132441221427,0.2,High engagement
24,0.7328263649321162,7.266443498779255,2.212210823998363,3.1621003107423915,69.0660781751062,0.2,Moderate engagement
27,0.3561715430520966,5.698579442282987,4.945491234855191,2.809638176009956,44.79929558332714,0.2,Low engagement
22,0.6456987083340006,7.061564379923958,2.507427348319082,5.095128137377628,26.09130914356103,0.2,Moderate engagement
23,0.6694962769630368,3.618248872534115,5.976381564462891,2.975273488979907,44.01630192677335,0.2,Low engagement
16,0.6978806521942548,6.727567531119103,2.7650694571016032,3.774037972657849,59.319449486539355,0.2,Moderate engagement
15,0.775706754135242,4.76114814035696,1.966874091658997,2.3128570651196574,28.946879052868745,0.2,Low engagement
20,0.5049451561841786,4.990040601999436,4.703976025768339,3.4044006655135983,40.35283424763481,0.2,Moderate engagement
23,0.3123896849162147,8.12169322977117,5.64589776467235,3.3561727157632713,46.458804411583294,0.2,High engagement
25,0.7891036446350258,6.674436387772256,3.1912864246367043,3.2026208723582457,63.85357120532406,0.2,High engagement
28,0.23788289440344484,7.705300822044032,4.784205535197691,3.0853609514565976,54.54136088737809,0.2,High engagement
16,0.548971353879793,5.733866663207001,2.474415367913873,4.008654440561718,30.826476974444322,0.2,Low engagement
23,0.2291780313819407,4.591456204519863,7.2175059165880855,2.5112423286729766,67.79683353364999,0.2,Low engagement
15,0.7368008172948003,5.575615028366517,4.0365637466849495,2.7299700547335233,72.8188264552277,0.2,Moderate engagement
25,0.48791649249461877,4.168680279980741,7.357242549977427,4.171199985606237,75.55175211223685,0.2,Low engagement
26,0.744786388639487,4.961844760741186,5.053972263640018,3.5056237897864624,50.25721464293968,0.2,Moderate engagement
26,0.5143089307003702,7.6305405004398486,0.3599565735062624,3.664094927783573,49.80852788548153,0.2,Moderate engagement
18,0.7609650480474878,7.085751475148278,3.1175423908015576,4.68160179709125,46.81008827874923,0.2,High engagement
26,0.45525473471528877,8.078440977690674,7.197717184159071,4.235702032731788,71.93857613463436,0.2,High engagement
23,0.5925608910069107,5.367524016978263,0.8030678148029908,1.8459563283290767,63.309007072092655,0.2,Low engagement
17,-0.002243545493912036,6.520554375434056,1.944393873855061,3.883051670804257,39.85763299361442,0.01667721953093415,Moderate engagement
18,0.629580317681649,7.373499199137755,4.504461651345942,3.061102429233051,34.50441916143389,0.2,Moderate engagement
20,0.28128481456923987,6.757529038633182,7.485951420738992,2.665161157327769,72.94408554582355,0.2,High engagement
26,0.7334591802874084,6.791412931992576,3.324646961441509,5.403852871334486,78.74616658372001,0.2,High engagement
25,0.9528022090928324,8.196837875778442,3.689693301434784,4.182092262345624,43.476469423424376,0.2,High engagement
21,0.6025399310864521,7.250084674335162,7.087728661963424,3.141400041894884,66.03878432675045,0.2,Moderate engagement
22,0.34538606392880755,5.658775375596749,5.92198447911043,3.407384894584228,33.60973145377987,0.2,Low engagement
24,0.7556896540411493,6.8952622669137025,4.612624208695319,3.401463892679221,17.85267846701073,0.2,Low engagement
28,1.1185068825835105,7.238535586338953,6.0126721751201595,5.848448012831398,78.70510643388637,0.2,High engagement
17,0.3806114122234665,6.684504339675845,2.236846281549912,3.922729979292802,69.49547549944107,0.2,Low engagement
16,0.4866451886532793,7.432564761199625,4.079950561874196,3.2550321956562827,44.998799542137675,0.2,High engagement
25,0.2700029190996105,8.474684293229425,6.6435012919991525,3.101876745662268,18.598983323393526,0.2,Moderate engagement
24,0.12727836593007436,5.3831743276663495,4.436296889030634,3.4140657120375026,32.233033060635506,0.08789325943820053,Low engagement
20,0.6738893831943951,6.277376342468616,5.356872159830745,3.8898181377919863,77.07474918175228,0.2,High engagement
25,0.5115295410052383,6.334459725072912,10.291322941456187,2.617732825469891,26.019229665393556,0.2,Low engagement
29,0.45740875846217754,7.100256046660548,8.306792735567129,3.4404031962646386,60.57108822489995,0.2,High engagement
29,0.3458307616182395,6.744116338748938,4.420540489959088,3.0821403222814214,44.98449754875051,0.2,Moderate engagement
23,0.5575581663481303,8.629245386960116,5.49469061032038,3.6424742636380243,70.99867380573629,0.2,High engagement
25,0.7656246255530165,5.866271901087799,2.6107928713526336,3.4373790823983263,81.14003416391144,0.2,High engagement
