Student_ID,Date_of_Reading,HRV,Skin_Conductance,Brain_Activity,Eye_Movement,Physical_Activity,Facial_Expression,Self_Reported_Attention,Distractibility,Engagement,Motivation,Cognitive_Load,Task_Difficulty,Emotional_State,Distractions_Environment,academic_performance
9,2024-09-07 08:10:41,61.21547425865397,-3.581287280626095,-3.1619086683945676,-3.0419091867587897,0.2776280813081229,3.63631463598974,3.2203387063201174,2.7124369790180394,1.0483005683108308,2.447545278376256,3.727452022198936,1.1560060410035347,0.28065728109825694,1,0
6,2024-09-10 08:10:41,90.16388450529179,7.943262221308059,-0.5319684824802082,-0.042803019223298544,-1.456519810620105,0.9236070416045045,5.10366434402194,4.175576883773079,6.139771715032395,2.426838607403707,5.720376561294029,5.6215859291453025,0.584881666207279,1,3
4,2024-09-16 08:10:41,90.50007228426799,11.628004961733298,1.2589637729021181,-1.5996559237223535,-1.1176418153066825,-0.10365342601963679,6.10832301456985,4.879463891541893,3.602995591258,6.8996235480782495,8.051658121034196,5.063826766544951,0.4695221040487779,1,3
1,2024-09-10 08:10:41,53.67493672685731,4.256185348319528,-0.06606580788304545,5.35101705015547,3.3172079947634088,4.295298439416424,2.5463514139842114,1.260550673433623,0.4006916734227912,1.518574702125436,1.7374020548628366,2.351708468788984,0.23071766075011688,1,0
8,2024-09-06 08:10:41,68.9959309457536,-6.0800583717511,4.257341386746864,-3.1573096008020816,4.338665709503963,3.1337783075642154,3.1984738506168524,2.1242272023336715,2.4300942100733147,3.491876249447314,3.0850067903095844,1.7487750511012574,0.17342436242402992,1,0
2,2024-09-20 08:10:41,64.8202769784061,7.132894717077987,-3.6841657675270407,2.3645885072265034,0.71572322648679,5.165960110483675,2.79151119978182,2.5729372827840478,0.44609418915396315,2.0856845599482625,2.3552087865990585,2.0084266800349635,0.28195153284787977,0,0
8,2024-08-25 08:10:41,72.55800328647082,4.906366480310851,1.3516020883417146,3.0098889539204245,-11.080620438767683,0.347618513931795,5.734833751414984,3.5854592804070387,1.687742468645341,4.295779057038831,2.147408628779373,4.117890106593398,0.17315965471852615,1,1
6,2024-08-26 08:10:41,84.60754980317304,11.575789455481692,4.3003233079205465,-1.2095577522095708,6.0609124237298655,-0.9675214772158255,5.780489097051992,3.948708905123186,4.195949505961956,4.3938074627575014,5.36299798461225,4.87586928348944,0.4721126742166293,0,2
8,2024-09-11 08:10:41,70.8828242197275,2.924305659159341,5.999195002416606,-2.549893376266994,6.987640472106066,7.608880782072309,5.7370634349354335,5.683981460768773,2.5667916081648525,3.6518144312922693,3.1804301963863244,2.213054790651098,0.4307866980827829,1,1
6,2024-08-28 08:10:41,68.86358442528959,1.2440563192614271,-2.5277663844301714,1.508398589785462,3.2891008246928886,-3.149507669712039,4.517658581429079,3.200339184330703,2.8933625322109324,5.572833525670843,5.039768078611729,3.609800489953552,0.4917479379226946,0,1
5,2024-09-06 08:10:41,80.86551858737995,12.239547837581089,-0.43183921753982746,-5.259310988425187,-2.5856072413488715,3.6856638564654443,3.5559321244337214,5.781401652910588,3.563022740891463,5.189457230168683,5.921704518847874,4.577771278468669,0.2853665446688367,0,2
5,2024-08-25 08:10:41,67.79251950028775,8.009097488151074,-2.9208389245785558,3.628085880715651,-5.878685090389107,5.350458724024869,1.8971493779265542,2.1182895677657867,2.2293390304760186,0.45910995427287027,4.551941512037207,1.2516956430072936,0.23328180752943395,0,0
10,2024-08-28 08:10:41,66.36001469462794,-2.029838085532103,-3.0742315895160646,-0.5241187081793027,0.13668066230256848,2.9548644934845214,6.721221326833775,2.066872722991525,2.703028734693429,2.1668923672208242,4.645308960334319,2.422956035495728,0.09161954500464933,1,1
10,2024-08-26 08:10:41,76.21673377445593,6.3925397591900115,3.1264024955015293,-2.425849683619615,-2.0664059178985186,0.14862142213048016,0.6786687571983454,2.566780223831308,1.789706280147117,3.347721257748243,3.739310257031479,2.5169318257961355,0.38198334828738506,0,1
8,2024-08-28 08:10:41,64.48751114511072,-2.0202685002959946,-4.128437227707068,-1.702076885381143,4.837631328341091,1.1826149340527508,4.0075378342364,4.8534120026010665,2.6456502385932934,3.9723317231860684,2.8324670243613705,3.259204411629087,0.44312173439798763,1,1
7,2024-09-09 08:10:41,91.13375540435732,10.899411495808023,5.228618860085158,0.43629739536119705,2.4543704660635264,-0.36223697647592745,3.8338530596551186,4.811821363859885,6.04326188197537,4.8485218576123055,6.202193874409957,5.797549558760158,0.6242430243302621,0,3
8,2024-08-28 08:10:41,65.16198329040142,-2.7169056103266978,1.391155796466942,-1.7681615549039322,-7.046777329727483,-7.292892228345328,3.7094136878689365,0.5322293947754275,1.3919140907053946,1.8252528979506653,3.3057378090652683,1.8413145850684862,0.20067904678527915,1,0
8,2024-09-18 08:10:41,82.01100986427049,3.0787630464752085,0.07060723094664523,4.84133892588843,3.8678481779204614,-0.43375353815040085,3.849851243405567,3.863821190958578,3.919312952533001,4.8089229518473635,5.5835732794649084,3.8799143008931924,0.3654871105109769,1,2
7,2024-09-02 08:10:41,83.25697639134057,11.179926732005487,6.73862290798916,-2.7424560888629332,-0.2239267094540296,0.24002743743566485,5.152569413839045,3.7894293519495204,4.690492467870304,3.403964323991783,4.995121253132063,4.578474314283658,0.49500545267481183,0,2
2,2024-09-10 08:10:41,59.37005933759268,5.0207033828660474,-6.405926262234777,-4.442895586618736,-3.0801122628323507,-5.333607224057747,3.446917029644106,2.572364454701148,1.824336071935756,0.8621763102784465,2.5416761066249562,0.7492779560878122,0.2996299760029758,0,0
9,2024-09-14 08:10:41,76.08417181784796,9.181376992666848,-1.7481116853739538,0.7672353653498079,0.27006020022892274,-2.4080918691320248,6.026703298319043,4.142011310633281,3.7804429882333395,4.258571003123819,4.524617188582875,3.2101159403581336,0.3753291477964314,1,2
7,2024-09-16 08:10:41,65.3658337741409,0.47167058046978294,-6.098126738965817,5.885839163631923,-5.641516754184555,-3.2988095443922556,3.009111242978287,2.4585502384131765,1.5111611376646523,3.4488864847902376,3.713425353642821,1.8313112881996576,0.3771219685618442,1,0
6,2024-09-13 08:10:41,69.43013829243432,2.5147063652327106,0.09459213082682652,-1.5849866516395297,6.295549969683086,0.5099202216219489,1.7219047606153481,0.8649634575079981,3.2618860433787495,0.7984875790629071,3.7697145504275777,1.0640720604978542,0.15824465340055485,1,0
9,2024-09-21 08:10:41,89.67494454982138,12.165242816773068,-0.49172941166201833,-0.9877710591296722,0.22316041950008692,2.241854814975277,7.122766407062434,3.88425494520086,5.241491511944696,7.108445471539309,5.5819204135205664,4.953915631716611,0.42544769311502606,1,3
1,2024-09-14 08:10:41,91.4449907201292,9.587328297126176,-1.8439382263946533,1.0512055742359119,2.6195708961208797,0.9785185782014396,7.531939253786768,4.761659386308314,4.906239933520419,5.798949150522675,4.701692330626351,4.084764081862962,0.6377520895286384,0,3
2,2024-08-26 08:10:41,88.29135459634578,13.740974235743614,-1.603286251821629,2.2295079444256682,2.591935073162259,5.028289059148429,6.786492634703838,5.866620803934833,5.7943764890524685,6.4992736465343555,5.820096928747442,4.782987547455172,0.4624151899789622,0,3
1,2024-08-27 08:10:41,66.33000110898003,4.128089192586497,1.7536696103099776,2.9456967746480527,-1.8191781209317968,-0.4848280162766677,4.811869386970573,3.2109220614095455,2.9380894991198256,4.040879879313364,4.820411579928448,3.3956945543069286,0.30600101000435964,0,1
10,2024-09-16 08:10:41,60.56567927661093,7.786912015480269,3.409400239843074,-6.377928468658746,0.7910415504155983,0.2505490341273976,3.727173081509126,1.7163811334089139,1.516836557776314,1.4625614675697278,3.794021217338493,1.973588238704305,0.16571693065989374,0,0
3,2024-09-19 08:10:41,77.77012602213652,10.327065213089305,-3.585092432096663,2.5296413885548144,-1.7183040420076536,4.471309664446361,5.392986275733866,4.502760318683386,3.6805214502892913,4.170380931351201,4.08811415760594,2.246552827602926,0.40021086979446935,0,2
5,2024-09-22 08:10:41,70.41280185243339,5.725584074263602,-0.3676804044214057,-1.283967655528739,5.431116035475777,-1.1160473496926224,3.7681422547674632,2.162243873220649,3.2541404076043103,4.152665582115452,1.5247773647148968,2.6614795455327473,0.31559251287714335,1,1
1,2024-09-08 08:10:41,75.44596769782282,9.82721664429206,-1.8707460832764924,-6.920293289577218,-2.203152189326655,-0.7326364391776763,3.942970219714452,2.7155448721875493,2.0911444644167263,2.5603770360814315,2.622964291612006,1.1009852418605353,-0.17262621287260643,0,0
4,2024-08-31 08:10:41,67.13155113337906,2.7474202624886304,-2.2341263404782494,4.243756891336006,2.932920052085425,0.028107020674946026,5.620030275689788,4.901034471376962,3.892184606418242,2.571130150344123,3.9311352239039685,3.2306414210114816,0.49227324657233607,1,1
8,2024-08-28 08:10:41,61.75797738827914,7.294766811370955,8.334206362824064,-7.7340356104057575,5.145693225894785,4.328319297245716,2.273202341657107,0.046552289386348145,1.9428228738688549,3.955590454330186,2.7646849307360304,1.9562059456911003,0.2791761996128095,1,0
6,2024-09-05 08:10:41,86.34264213804732,6.775941687467194,0.7066551195654047,-1.825218432141957,3.6662839624630137,1.2211390952659336,6.935589398244255,6.001518449742793,3.6761762792362087,5.274490470838469,3.1442900868313544,3.681226334195876,0.5287873660418501,1,3
1,2024-08-25 08:10:41,72.1599039399757,-0.2157743674600745,1.0906539447985542,4.5604621756690396,4.543363769915154,-0.04384105278320799,4.346716660710659,2.005364570450885,4.368604805980553,1.1884261564961363,1.729577427150439,3.100788616801034,0.29894227970490317,0,1
1,2024-09-10 08:10:41,77.8388938072622,7.0451095104478805,2.6925448132924887,-3.6600307915361086,-0.366795184655223,1.833926770389124,2.1130361248892333,3.790529302105979,3.192056027141657,2.704667099409834,4.586517468870473,3.781691529156671,0.39718841504779334,0,2
3,2024-08-28 08:10:41,71.21631408561414,4.400820363781424,0.746658843315939,-2.0774060773628165,6.027130657762003,-2.732984523323958,3.8360279309602503,4.413783091308311,4.575871676317591,3.572005182707085,2.08895347950574,1.4223508218029453,0.4275438797738623,1,1
10,2024-08-28 08:10:41,80.841005693289,3.5277066433691093,0.5550597070369453,-2.070962199935367,3.537202472651689,2.5079206376885343,4.157047035207686,4.270308154335639,5.378965135324442,4.662341011394628,4.763380256617705,2.795113531563093,0.4130545285548034,0,2
8,2024-09-15 08:10:41,80.44915011607445,9.270762633273568,3.1274793927967957,0.04661260433353809,-3.6833499309936197,4.103439992585147,5.629842432582552,4.350557947289678,5.514392394286753,3.4452645097088945,3.8473890565574074,3.644492194331445,0.5180831514272213,0,2
8,2024-09-16 08:10:41,55.19592220369596,10.836863496051203,-2.7053178693609197,-3.33243697477452,5.633496083566922,6.1343839719900854,2.719799341685341,1.641534504014281,2.2552634340284805,0.6719046883765256,4.020988114712803,1.8828128199298197,0.17901114796780018,0,0
3,2024-09-18 08:10:41,89.42572561874462,8.25511568386359,-0.10712200657203585,-1.1265181627690093,1.400179739907391,-0.06560496105440228,4.7632544724346015,4.439146645720724,5.451434536495509,4.809830350539724,5.728904784520366,4.557852373269184,0.6104830842541322,0,3
7,2024-09-02 08:10:41,90.51202495861072,11.076071540581152,-1.2182332122161599,1.7711474739339972,0.2968072801933112,-2.5984440805600615,6.359584770911716,5.859368817466516,3.692446897224606,6.9800141759471135,6.45501582913138,4.205136670194963,0.5090786562523151,0,3
3,2024-09-19 08:10:41,89.51187304481405,7.612210567204959,3.700768756932619,2.169344897054834,0.3266664613912204,4.2525627873652265,5.453512686279211,5.254102390681342,4.093831471590288,4.994693021053957,6.747890743284023,5.49257470993626,0.5342250701135112,0,3
4,2024-09-21 08:10:41,92.95323749907337,8.512028140335103,1.9491218756715134,-0.8372478555714367,0.4908132325022564,-1.1339191499934902,6.048629891206299,5.343157491084418,5.720158637919601,3.5391440785524173,5.510337886748861,5.984807387014107,0.3158620708098877,1,3
9,2024-09-21 08:10:41,80.14595670614011,6.773800758299163,1.3229336210115927,1.7784510647925638,-0.6067715381853082,0.7419366320853822,6.0264028284192115,2.5774310643938785,2.1389420182853587,2.828946145101867,4.505343667406537,4.064372618599222,0.573384622147106,0,2
4,2024-09-14 08:10:41,87.94327612432116,10.648011814539654,3.9961779492025755,5.9204451309931425,1.3374536927185074,1.5103850085935568,5.946890392052162,6.058144471930685,5.678694048048279,4.064860736705838,6.233336931734156,3.817781820111144,0.5478674041464143,0,3
3,2024-09-03 08:10:41,62.215524975399376,2.51070285869244,-5.960504889634502,0.19106191435823727,5.52756026680589,-9.7850742993666,1.4954284651649232,1.6096789190044345,0.7696661904486339,2.1355028676992647,3.1770159025139937,4.039312332366879,0.4904152695094175,1,0
5,2024-09-20 08:10:41,47.56203181655846,-7.19974367094345,-0.20526904864877876,0.2789883089976308,-4.937160313602982,2.908977777590662,3.1773176505039293,2.49982850447258,0.639676358592606,1.9561409586691716,1.9234077540760615,2.127974919354003,0.4160491436105054,0,0
7,2024-09-12 08:10:41,70.0050618155474,9.003043282302198,-7.2764149918792125,-0.12950140959222217,-8.92705113651804,4.5850918697572745,2.2342453323653495,2.3271718374812655,1.1497101006274337,1.1981252540192457,3.069222090345644,2.352921833844757,0.1954049693867319,1,0
5,2024-09-12 08:10:41,62.97977741393141,5.387257581260612,-5.27514539440722,0.6548358291200295,0.5300570410277536,2.185102728667594,3.4937916561182876,3.483188023791099,2.300656141406046,3.9462400367608925,5.110647665805894,2.8123402595450804,0.34699507285071474,1,1
4,2024-09-08 08:10:41,73.68643745531708,-4.419811446153793,4.968928216812663,0.2709009852860934,4.3041364306656975,-0.5388619977828977,4.221441700222139,1.9328384079840706,2.327596541460717,2.760802101963495,4.264243377172672,2.797388269401315,0.3333349817366138,0,1
8,2024-09-15 08:10:41,73.04960853363613,10.702044389259136,7.245576562343265,-6.686403151177036,3.1116969570083777,-1.045385353366468,3.8381371718001787,2.52029210158779,2.4723482449251337,3.8289355723254337,2.4718909993555265,3.52652061032947,0.2054151766326339,1,1
4,2024-09-10 08:10:41,87.65543531185081,11.971222621877113,-0.03559725183163953,1.4824563556056245,-0.3456340474056897,-0.7373936692609933,7.072894980875952,3.9072444156220567,5.3093692977971445,5.351380906001242,6.698196076296358,4.517143419652917,0.4068564186587639,0,3
2,2024-08-31 08:10:41,72.30782407249471,0.536377070375349,-1.2362353964450956,-2.1313733939182438,-0.6008669635472891,1.0673841380320348,4.8757010427528265,2.8544496578378387,3.323108993894784,1.9749327622367912,3.7464430789765353,1.656653186455871,0.40802514411628704,0,1
10,2024-08-27 08:10:41,67.19864175534582,-0.8427569779919519,-1.369240056923827,-3.8565919228016683,-7.069888488034901,-0.7630143161978941,5.210706559803068,1.3968906380942319,4.7843838819918005,2.827547668721009,3.520250260565974,3.086612628658868,0.34800245323129986,1,1
6,2024-08-29 08:10:41,79.50787410327706,10.429472187210491,5.74842983262656,-3.515064681187485,4.410446798233304,-5.761516135057184,2.8338763184115616,3.9435665144750316,2.9508384158086813,3.244750908047357,4.051065377767085,2.914461681942486,0.39319407700243936,0,2
2,2024-09-09 08:10:41,62.413892882817315,8.723530966408852,-2.731665019638049,-5.410235005181877,-1.9623470942774313,0.778041122452132,2.5868409096981977,2.043014390186962,1.306492042702275,2.285221749520332,2.9791230966696283,2.5415347222783677,0.1911358689345038,1,0
3,2024-09-16 08:10:41,89.9181290886622,9.920713987854578,4.217547718652983,4.211744306346301,0.807312546246076,3.48690591031474,3.3159353773236018,4.8560619444260045,3.4918884617516177,3.5325015719033805,5.355988161324759,3.87660810867013,0.6304415988286827,1,3
1,2024-08-31 08:10:41,54.92810173949373,0.6674689559617089,0.45010741604363586,-2.7721884279066016,-1.1724308474356635,-4.90259758751329,1.5782892978836112,2.936501015031303,1.021187364463,3.898310808846976,2.3980789810775667,2.7258974302719405,0.1735955363375426,0,0
5,2024-09-09 08:10:41,90.8771991839594,7.287645444606681,-0.17603626692467345,-0.14583237300802776,-1.0770740963635155,0.0993941680827174,6.383410371192855,3.4026888389867906,4.355964870063593,6.073300525477104,3.639193103368985,5.974976767230307,0.7901302304258877,1,3
9,2024-09-02 08:10:41,89.5840589874806,10.16473353962742,1.362369932667891,2.764340146178265,-0.5756650309275995,0.9494315879239091,5.556203890300544,6.218091934405904,5.457470597379126,3.0083797029865775,6.530241150781003,4.539849997310943,0.2960616141057627,0,3
2,2024-08-25 08:10:41,59.45609600790715,-0.3232460179420822,9.74569259748752,4.486529513818618,-2.071088244028486,-6.920015016241513,3.819434013199467,0.8274173938875706,0.7082453378190319,1.2262813297577804,3.3717281611880923,1.273648921759814,0.22454526626046747,1,0
7,2024-08-27 08:10:41,59.75698915643174,-0.2937898781042523,1.0395065235459524,-2.699856507643071,-2.9317904067654816,-1.891730872984789,3.386732886275822,1.0324629571964836,3.1724460108499417,-0.38337954571455723,3.3854018385061138,1.3279790918315642,0.05399505195752585,1,0
5,2024-09-18 08:10:41,87.20639389744237,10.544677214620572,0.41576326664619107,-1.1115064854986305,1.897136854795663,3.2386753953882153,4.0303588581109135,5.625983181823274,5.104233293120374,5.189251692571624,6.292368343892292,5.52036056494975,0.5056512047748689,1,3
2,2024-09-01 08:10:41,76.54425622508111,9.937716315481449,2.238145495433907,5.138857649337765,2.59179183814446,-1.143019658245434,5.175173010488853,3.9304162646695935,5.358664960805434,2.0240343100624525,6.744113089146006,4.798132165434883,0.3876858753932816,0,2
8,2024-09-11 08:10:41,78.19808808057722,11.527622800144298,-0.08999075981626614,2.171276874178833,-0.2660434536990246,-3.294540480188981,5.869542015674097,4.1171651081436975,3.0531668762416646,5.54095214571902,5.173548273169031,4.066016166784082,0.5761624158455932,1,2
6,2024-09-17 08:10:41,90.87710667172682,5.163436284133706,-1.4879970442399806,-0.31653963496660054,0.7844158278037798,0.8704646539659642,5.881905838479876,5.50480149347018,4.9314631805546325,5.352908142249822,6.552552078444251,5.07840777953331,0.3231765172246152,0,3
4,2024-09-17 08:10:41,55.28912446991553,0.3968058618007917,-0.15587821286804732,7.529428266062438,7.5402576712019025,-3.1639657511980723,4.634247078590446,0.41001718089410444,1.9667455920368093,2.0641715996880916,3.1585687698064002,2.96231068779552,0.5619952301551115,0,0
4,2024-09-11 08:10:41,74.88422495205026,3.534511668561854,3.9323375666288536,-1.1622712349678666,-5.839887276860925,3.458775762572425,1.7062115762839571,3.1647935575671955,4.540176864895883,2.678322287458471,3.1255024385391295,2.0496748322852714,0.31627552085880717,1,1
2,2024-09-17 08:10:41,61.0458261718659,2.832933949320456,2.430876404598661,-3.3102151653083625,7.787859364348008,5.176724086941051,2.525122718023262,2.0100495744687974,2.7307034047877323,0.24364961688243536,3.3616315203544405,3.3017847866683994,0.29195268167234234,0,0
3,2024-09-12 08:10:41,90.78103013923436,6.295339052091338,-1.8153497601606268,-1.2711295319990619,3.6092922080725,-2.135147377531805,5.339606214178787,4.06396360986797,3.7415716766579,4.2935508101541435,5.422799452303362,6.3753544124963755,0.30974752755537993,1,3
7,2024-08-31 08:10:41,78.99405770224192,8.664073268704573,3.0413856896214164,-3.2854706337296764,2.740052626188321,6.415517470180462,5.044407541116362,4.791664790724271,4.464188510986743,4.228054693774508,4.2239999822997545,5.320404106694523,0.37282274830608064,1,2
3,2024-09-22 08:10:41,63.49003357074368,12.608466917514457,2.4762218415399793,1.1082679325978924,2.0595642863845716,-3.15182692254495,4.537188012247041,2.17455693497413,2.52926464071785,1.6533236750333744,4.939577222479764,2.8514634135233075,0.31397628099691577,0,1
5,2024-09-18 08:10:41,62.72708176269036,-3.1172685194791367,0.8438822364360767,-16.011295179781087,2.4072398731603286,-2.92076994143298,3.9855822845173834,3.42360771795926,2.0059174934518786,1.4875613145216122,2.086366232673119,0.22927808063363653,0.2595290121091125,1,0
10,2024-09-13 08:10:41,67.064783977025,5.691082729723558,4.792984077938776,-4.497438804224688,-5.392896406607246,-0.833858868459107,3.4695156529322273,3.419368723702999,2.7465717073191382,1.4382828662641018,3.934204936590168,3.141243498193239,0.4884902428254655,1,1
6,2024-09-20 08:10:41,63.91612920926552,10.02841317819356,4.121914375435234,0.2522821043238599,2.6367302012920533,3.76684644185667,3.4259551290282007,3.09053146398611,4.063492431136664,3.57126608660188,4.864152674842625,3.5946071444851295,0.2739686565906267,0,1
6,2024-08-30 08:10:41,77.43908961545935,6.195469569580209,3.300188138357017,4.172534298539704,3.6504687083991336,5.776903564026958,5.118685597337793,1.8652024448307207,3.1264731420277103,5.298502043505548,4.7453987642007105,5.759485859910511,0.4342579095013538,0,2
4,2024-09-18 08:10:41,79.77277156786285,4.675387107145822,-4.713509964205333,2.478627124630083,-3.1773108965755155,-0.6850421075187877,4.995120521068928,4.297209066102489,3.890684873697138,1.197294932346424,5.190691136536552,2.989474440354134,0.45123932552274987,1,2
6,2024-09-20 08:10:41,85.04668547306828,9.292801834096082,2.1247360076920434,3.345674274375209,-1.3629181515976612,1.8521471134314507,6.325795452104051,3.4638752070185315,4.579617801762919,6.10716463131733,5.943264236778137,6.52537922065965,0.49328576505349914,1,3
3,2024-09-04 08:10:41,68.64417625588315,7.9087187192162425,-0.7693307563262902,-0.05929434344571105,6.0641501662894814,5.339991422915602,4.947643036355333,3.666621213207717,1.9433955605061273,2.2757130889328483,3.8645754587609935,2.191187787074572,0.011814734115184578,1,1
7,2024-08-29 08:10:41,65.1523719666036,-3.4776675424981653,1.910024375924725,10.478937236320656,-0.9078220228800458,-3.1959581714927787,2.717212024620578,2.544186466299244,2.7917487525824294,1.4780505737301257,2.1092820274400137,2.4470706439252288,0.4714894185910833,0,0
7,2024-09-05 08:10:41,80.11800859066459,10.102804307120046,-2.2327282158938138,-4.280789804351709,3.0973312476328774,0.2082963859940804,3.9769876179354267,4.421180229161118,3.5897783966206673,3.753245805700249,4.594425476839872,4.165795616794696,0.46568128082834565,0,2
4,2024-08-25 08:10:41,92.52685161580507,8.48514741703601,2.690491018190774,-0.6195334681831008,-1.3187151736293365,2.8671774937035304,5.759542178794728,6.312105512556765,4.278622788490816,3.5097141481057017,5.280967296222018,4.581350556876657,0.8133009404025027,0,3
2,2024-09-12 08:10:41,78.7731095307173,4.878139745293694,3.8644083652158265,3.1245685849719727,2.3880809067320716,1.5989183305172605,3.989517214483106,3.3387451614171066,5.123539852779874,3.68075553770042,2.871669223137705,3.574275181977945,0.4378978971209968,1,2
7,2024-09-04 08:10:41,92.43020645858714,5.754947435677707,0.6152833865295304,1.1863463627330482,1.7833303041361446,0.5230059343611466,7.991664940218434,4.695505422987843,5.0577562129096165,7.1846592931763205,5.78351970574141,5.939537390130089,0.5607013482846589,0,3
3,2024-09-08 08:10:41,64.5307798474495,2.268424161253094,-6.440016991793735,-2.966489392407165,-7.742255230373231,-1.2298357227735353,3.7861838314396676,4.257085383350701,2.0865703182257427,3.452758012480034,3.3373805241286147,2.2033909156374896,0.18959433219363328,1,1
1,2024-09-18 08:10:41,81.87328604870774,5.06301072679579,2.239070151211976,1.5360034753077167,2.6856337304667695,1.3407286402069913,4.4835182846261725,4.158605491269083,4.452888866876777,5.010829046052368,4.455960361493253,6.883915618018116,0.6055536299310447,1,2
2,2024-09-09 08:10:41,69.57626354304482,0.0641619219923264,1.2327435939353004,-1.9731020386525984,-1.7682803950056798,-6.004496479259311,3.604290536428498,3.3322614805190423,1.5386817994224993,4.318551576256396,5.554197655926139,4.843896240347373,0.11478748262988922,0,1
10,2024-08-27 08:10:41,66.91656527992632,5.324419088743184,-9.452363583138169,-2.0357421213337012,1.8904994268121358,-0.8523846181295032,4.0509132393763,4.384770027699123,2.5308557510472034,4.050759643255821,4.147448247311923,2.582232274175082,0.23359270761312198,1,0
9,2024-09-04 08:10:41,57.91976306386209,3.669560950708741,0.19814727343378966,9.69443853735154,-0.9623252982589636,0.9395683352056734,4.170928259229418,1.10827621876651,1.1314823933711429,1.864370749831255,2.0005480319347058,2.4577921839157173,0.24415004162916787,1,0
8,2024-09-04 08:10:41,54.66066043809314,7.894065131229317,4.3273582058473625,5.311765785185004,5.057189200330265,1.44401415286898,3.3189705188227117,0.6980463885743728,2.739872403518166,2.7105074247236023,3.4681715744092245,1.958685002334087,0.0746037585952955,0,0
6,2024-09-03 08:10:41,81.58524518031636,9.11678036467503,-6.200580106180639,2.5606897180791477,3.704865179102438,1.684953450855737,4.781020907791106,4.019660460588023,4.684383861660667,4.67040814323302,4.3347109255605005,3.9963749890515166,0.5031341523057511,0,2
6,2024-08-26 08:10:41,76.75751457384166,2.3207434491652146,0.6581182505577207,2.715159334761377,5.909564288241828,-1.3731538719479155,3.6627013723954107,5.514935987989073,3.0030621362098318,3.5116884655972074,2.654434943762804,2.090346512652049,0.4005588143042158,1,1
1,2024-09-13 08:10:41,80.74917122075361,5.961141237461072,1.2948743117914314,-2.6648878794026882,4.152538283576679,1.1790673162897758,2.8615080479955175,2.4059923250808657,4.2262453708862004,3.777955141422682,4.619703610394516,3.5622585866770717,0.4531309421154218,1,2
2,2024-08-29 08:10:41,89.93115828766736,7.3835241347338805,1.2859889041153996,-1.023871182588479,2.5718772590573047,-0.7076041434937157,7.028334803218672,4.1043909411277815,5.233558755968962,4.345966547779394,4.998120891198317,4.221013086999596,0.5512423265703148,1,3
